;Code;Gender;Age;Mobile;Trial_number;Angle;Step_Angle;Area1;Area2;Area3;n3SquareOrCircle;BiggerCircleOrSquare;PosBig;StimVal;StimVal3;Nalternativas;RT_type1;Response;Correct;Confidence;RT_Confidence;Nsujeto;binary_correct
5206;789f57295631409aea4b6d9b9d49a09c;f;37;0;46;247,328,731,180,911;-20,943,951,023,932;744,976,898,063,825;707,728,053,160,634;42,463,683,189,638;2;2;2;0,95;0,6;3;2085;1;FALSE;0,498432601880878;2144;43;0
5207;789f57295631409aea4b6d9b9d49a09c;f;37;0;47;44,415,473,690,248;-20,943,951,023,932;731,102,512,776,931;584,882,010,221,545;175,464,603,066,464;0;2;2;0,8;0;2;1532;2;TRUE;0,91692789968652;771;43;1
5208;789f57295631409aea4b6d9b9d49a09c;f;37;0;48;197,855,477,741,798;-20,943,951,023,932;854,352,892,945,273;811,635,248,298,009;811,635,248,298,009;1;2;2;0,95;0,1;3;2065;1;FALSE;0,697492163009404;2234;43;0
5209;789f57295631409aea4b6d9b9d49a09c;f;37;0;49;0,977684332744039;20,943,951,023,932;964,589,886,784,078;916,360,392,444,874;458,180,196,222,437;2;1;1;0,95;0,5;3;1878;1;TRUE;0,699059561128527;2194;43;1
5210;789f57295631409aea4b6d9b9d49a09c;f;37;0;50;50,490,715,267,708;-20,943,951,023,932;833,954,344,352,954;583,768,041,047,068;583,768,041,047,068;1;2;2;0,7;0,1;3;1477;2;TRUE;0,899686520376176;1687;43;1
5211;789f57295631409aea4b6d9b9d49a09c;f;37;0;51;61,276,195,470,827;20,943,951,023,932;97,730,493,330,574;928,439,686,640,453;928,439,686,640,453;0;1;1;0,95;0;2;1509;1;TRUE;0,501567398119122;2780;43;1
5212;789f57295631409aea4b6d9b9d49a09c;f;37;0;52;126,341,221,138,382;-20,943,951,023,932;584,156,524,334,052;467,325,219,467,242;140,197,565,840,173;2;1;1;0,8;0,3;3;1854;1;TRUE;0,794670846394984;1289;43;1
5213;789f57295631409aea4b6d9b9d49a09c;f;37;0;53;252,491,261,186,791;-20,943,951,023,932;729,241,453,180,515;51,046,901,722,636;153,140,705,167,908;1;2;2;0,7;0,3;3;1738;2;TRUE;0,890282131661442;1287;43;1
5214;789f57295631409aea4b6d9b9d49a09c;f;37;0;54;550,344,046,470,839;-20,943,951,023,932;770,478,301,685,482;539,334,811,179,837;107,866,962,235,968;0;1;1;0,7;0;2;934;1;TRUE;0,899686520376176;2182;43;1
5215;789f57295631409aea4b6d9b9d49a09c;f;37;0;55;607,552,958,022,984;20,943,951,023,932;678,747,050,556,458;610,872,345,500,812;244,348,938,200,325;2;1;1;0,9;0,4;3;1622;1;TRUE;0,695924764890282;1187;43;1
5216;789f57295631409aea4b6d9b9d49a09c;f;37;0;56;343,835,560,976,104;-20,943,951,023,932;627,867,956,065,377;439,507,569,245,764;263,704,541,547,458;0;1;1;0,7;0;2;1930;1;TRUE;0,800940438871473;1190;43;1
5217;789f57295631409aea4b6d9b9d49a09c;f;37;0;57;550,471,954,437,936;20,943,951,023,932;794,728,096,419,795;715,255,286,777,815;715,255,286,777,815;0;2;2;0,9;0;2;1677;2;TRUE;0,75705329153605;1614;43;1
5218;789f57295631409aea4b6d9b9d49a09c;f;37;0;58;281,544,526,671,708;20,943,951,023,932;686,731,741,175,861;549,385,392,940,689;274,692,696,470,344;1;2;2;0,8;0,5;3;1603;2;TRUE;0,796238244514107;2064;43;1
5219;789f57295631409aea4b6d9b9d49a09c;f;37;0;59;191,107,536,792,629;20,943,951,023,932;909,369,651,093,333;8,457,137,755,168;4,228,568,877,584;0;2;2;0,93;0;2;1163;2;TRUE;0,905956112852665;4703;43;1
5220;789f57295631409aea4b6d9b9d49a09c;f;37;0;60;400,337,237,639,447;-20,943,951,023,932;294,636,728,819,256;235,709,383,055,405;47,141,876,611,081;0;1;1;0,8;0;2;2079;1;TRUE;0,70846394984326;3300;43;1
5221;789f57295631409aea4b6d9b9d49a09c;f;37;0;61;125,251,830,151,958;20,943,951,023,932;112,194,714,196,195;785,362,999,373,367;47,121,779,962,402;1;1;1;0,7;0,6;3;1716;1;TRUE;0,813479623824451;1774;43;1
5222;789f57295631409aea4b6d9b9d49a09c;f;37;0;62;0,361889874427621;-20,943,951,023,932;913,638,749,857,905;822,274,874,872,114;822,274,874,872,114;1;1;1;0,9;0,1;3;1686;2;FALSE;0,810344827586207;1489;43;0
5223;789f57295631409aea4b6d9b9d49a09c;f;37;0;63;323,788,261,249,114;-20,943,951,023,932;972,935,347,089,791;924,288,579,735,301;27,728,657,392,059;2;1;1;0,95;0,3;3;1535;1;TRUE;0,797805642633229;2875;43;1
5224;789f57295631409aea4b6d9b9d49a09c;f;37;0;64;138,803,598,908,451;20,943,951,023,932;617,289,297,506,589;493,831,438,005,271;148,149,431,401,581;2;2;2;0,8;0,3;3;1762;2;TRUE;0,797805642633229;2105;43;1
5225;789f57295631409aea4b6d9b9d49a09c;f;37;0;65;351,650,779,803,754;-20,943,951,023,932;5,237,043,869,146;49,751,916,756,887;298,511,500,541,322;1;1;1;0,95;0,6;3;1953;1;TRUE;0,710031347962382;1996;43;1
5226;789f57295631409aea4b6d9b9d49a09c;f;37;0;66;538,199,019,536,431;20,943,951,023,932;835,670,285,999,517;668,536,228,799,614;401,121,737,279,768;0;2;2;0,8;0;2;1735;2;TRUE;0,80564263322884;2807;43;1
5227;789f57295631409aea4b6d9b9d49a09c;f;37;0;67;403,712,781,267,816;-20,943,951,023,932;851,498,850,624,037;766,348,965,561,633;153,269,793,112,327;2;1;1;0,9;0,2;3;1417;1;TRUE;0,891849529780564;1977;43;1
5228;789f57295631409aea4b6d9b9d49a09c;f;37;0;68;267,627,257,953,979;20,943,951,023,932;770,629,225,998,228;716,685,180,178,352;215,005,554,053,506;0;1;1;0,93;0;2;1885;2;FALSE;0,608150470219436;1284;43;0
5229;789f57295631409aea4b6d9b9d49a09c;f;37;0;69;0,92427558177997;20,943,951,023,932;942,648,620,596,905;659,854,034,417,834;263,941,613,767,133;0;1;1;0,7;0;2;1290;1;TRUE;0,783699059561129;2037;43;1
5230;789f57295631409aea4b6d9b9d49a09c;f;37;0;70;459,786,107,800,561;-20,943,951,023,932;583,643,516,549,564;466,914,813,239,651;233,457,406,619,826;0;1;1;0,8;0;2;1622;1;TRUE;0,824451410658307;1871;43;1
5231;789f57295631409aea4b6d9b9d49a09c;f;37;0;71;111,664,408,058,371;-20,943,951,023,932;615,264,102,168,325;584,500,897,059,909;175,350,269,117,973;0;2;2;0,95;0;2;1711;2;TRUE;0,537617554858934;1124;43;1
5232;789f57295631409aea4b6d9b9d49a09c;f;37;0;72;0,384705849018278;-20,943,951,023,932;864,656,404,945,761;691,725,123,956,609;415,035,074,373,965;1;1;1;0,8;0,6;3;1848;1;TRUE;0,753918495297806;1580;43;1
5233;789f57295631409aea4b6d9b9d49a09c;f;37;0;73;58,594,812,458,392;20,943,951,023,932;555,725,365,354,973;389,007,755,748,481;233,404,653,449,088;1;2;2;0,7;0,6;3;1698;2;TRUE;0,905956112852665;808;43;1
5234;789f57295631409aea4b6d9b9d49a09c;f;37;0;74;20,778,720,017,372;-20,943,951,023,932;577,745,206,189,996;519,970,685,570,996;155,991,205,671,299;1;2;2;0,9;0,3;3;1620;2;TRUE;0,730407523510972;1193;43;1
5235;789f57295631409aea4b6d9b9d49a09c;f;37;0;75;44,474,248,962,512;20,943,951,023,932;766,164,224,058,842;712,532,728,374,723;427,519,637,024,834;0;1;1;0,93;0;2;1320;1;TRUE;0,80564263322884;2200;43;1
5236;789f57295631409aea4b6d9b9d49a09c;f;37;0;76;0,815907053941091;-20,943,951,023,932;89,354,958,112,502;625,484,706,787,514;250,193,882,715,006;2;1;1;0,7;0,4;3;1223;1;TRUE;0,804075235109718;2179;43;1
5237;789f57295631409aea4b6d9b9d49a09c;f;37;0;77;442,675,871,490,824;-20,943,951,023,932;771,571,890,576,772;732,993,296,047,933;366,496,648,023,967;1;2;2;0,95;0,5;3;1113;2;TRUE;0,747648902821317;3325;43;1
5238;789f57295631409aea4b6d9b9d49a09c;f;37;0;78;0,300144485337166;-20,943,951,023,932;955,050,980,013,786;888,197,411,412,821;177,639,482,282,564;0;2;2;0,93;0;2;1133;2;TRUE;0,799373040752351;1856;43;1
5239;789f57295631409aea4b6d9b9d49a09c;f;37;0;79;532,048,768,297,706;20,943,951,023,932;609,638,458,779,028;487,710,767,023,222;146,313,230,106,967;0;1;1;0,8;0;2;1323;1;TRUE;0,642633228840125;3023;43;1
5240;789f57295631409aea4b6d9b9d49a09c;f;37;0;80;0,366247884065396;-20,943,951,023,932;994,937,921,646,414;925,292,267,131,165;555,175,360,278,699;1;1;1;0,93;0,6;3;1281;1;TRUE;0,800940438871473;4401;43;1
5241;789f57295631409aea4b6d9b9d49a09c;f;37;0;81;483,146,797,920,705;20,943,951,023,932;603,452,772,513,303;422,416,940,759,312;844,833,881,518,624;0;2;2;0,7;0;2;1096;2;TRUE;0,72884012539185;2448;43;1
5242;789f57295631409aea4b6d9b9d49a09c;f;37;0;82;31,832,285,546,931;20,943,951,023,932;316,124,745,522,236;284,512,270,970,013;142,256,135,485,006;1;2;2;0,9;0,5;3;1645;2;TRUE;0,738244514106583;1517;43;1
5243;789f57295631409aea4b6d9b9d49a09c;f;37;0;83;0,962771221692941;20,943,951,023,932;908,706,734,143,516;84,509,726,275,347;507,058,357,652,082;0;2;2;0,93;0;2;1225;2;TRUE;0,90282131661442;2137;43;1
5244;789f57295631409aea4b6d9b9d49a09c;f;37;0;84;405,654,872,622,452;-20,943,951,023,932;749,958,017,427,914;674,962,215,685,122;337,481,107,842,561;0;1;1;0,9;0;2;1624;1;TRUE;0,493730407523511;3720;43;1
5245;789f57295631409aea4b6d9b9d49a09c;f;37;0;85;553,370,488,806,718;-20,943,951,023,932;584,702,742,696,583;409,291,919,887,608;163,716,767,955,043;0;2;2;0,7;0;2;1377;2;TRUE;0,901253918495298;1331;43;1
5246;789f57295631409aea4b6d9b9d49a09c;f;37;0;86;583,785,829,055,896;-20,943,951,023,932;770,291,205,661,907;539,203,843,963,335;161,761,153,189;1;1;1;0,7;0,3;3;1527;1;TRUE;0,747648902821317;1838;43;1
5247;789f57295631409aea4b6d9b9d49a09c;f;37;0;87;293,460,897,383,411;20,943,951,023,932;703,481,549,289,494;492,437,084,502,646;196,974,833,801,058;1;2;2;0,7;0,4;3;1543;2;TRUE;0,93730407523511;1201;43;1
5248;789f57295631409aea4b6d9b9d49a09c;f;37;0;88;474,589,711,304,642;-20,943,951,023,932;730,001,536,892,399;678,901,429,309,931;135,780,285,861,986;0;1;1;0,93;0;2;1876;1;TRUE;0,510971786833856;1041;43;1
5249;789f57295631409aea4b6d9b9d49a09c;f;37;0;89;566,751,481,236,829;-20,943,951,023,932;513,385,220,364,454;410,708,176,291,563;410,708,176,291,563;0;1;1;0,8;0;2;1666;1;TRUE;0,703761755485893;1897;43;1
5250;789f57295631409aea4b6d9b9d49a09c;f;37;0;90;52,148,823,612,312;-20,943,951,023,932;391,204,099,292,922;363,819,812,342,417;145,527,924,936,967;1;2;2;0,93;0,4;3;1863;1;FALSE;0,705329153605016;1599;43;0
5251;789f57295631409aea4b6d9b9d49a09c;f;37;0;91;60,153,003,511,889;-20,943,951,023,932;991,030,992,053,643;921,658,822,609,888;460,829,411,304,944;1;1;1;0,93;0,5;3;1657;2;FALSE;0,703761755485893;1902;43;0
5252;789f57295631409aea4b6d9b9d49a09c;f;37;0;92;48,459,059,202,954;-20,943,951,023,932;694,889,518,499,161;625,400,566,649,245;125,080,113,329,849;0;2;2;0,9;0;2;1906;2;TRUE;0,700626959247649;1955;43;1
5253;789f57295631409aea4b6d9b9d49a09c;f;37;0;93;330,585,074,577,094;20,943,951,023,932;647,521,589,115,326;61,514,550,965,956;61,514,550,965,956;2;1;1;0,95;0,1;3;1725;1;TRUE;0,705329153605016;1557;43;1
5254;789f57295631409aea4b6d9b9d49a09c;f;37;0;94;577,559,834,948,673;-20,943,951,023,932;848,742,428,759,824;594,119,700,131,877;297,059,850,065,938;2;2;2;0,7;0,5;3;1419;2;TRUE;0,95141065830721;1074;43;1
5255;789f57295631409aea4b6d9b9d49a09c;f;37;0;95;30,385,751,383,335;20,943,951,023,932;638,007,315,451,165;574,206,583,906,048;172,261,975,171,815;0;2;2;0,9;0;2;1562;2;TRUE;0,811912225705329;1760;43;1
5256;789f57295631409aea4b6d9b9d49a09c;f;37;0;96;27,766,361,652,926;-20,943,951,023,932;435,686,946,850,738;413,902,599,508,201;16,556,103,980,328;1;1;1;0,95;0,4;3;1909;1;TRUE;0,70846394984326;2055;43;1
5257;789f57295631409aea4b6d9b9d49a09c;f;37;0;97;336,983,636,257,528;20,943,951,023,932;729,303,219,470,837;692,838,058,497,295;692,838,058,497,295;0;2;2;0,95;0;2;2031;1;FALSE;0,492163009404389;2014;43;0
5258;789f57295631409aea4b6d9b9d49a09c;f;37;0;98;198,893,134,704,989;20,943,951,023,932;129,715,359,983,418;103,772,287,986,735;207,544,575,973,469;2;2;2;0,8;0,2;3;1305;2;TRUE;0,628526645768025;9806;43;1
5259;789f57295631409aea4b6d9b9d49a09c;f;37;0;99;0,0497535212200073;-20,943,951,023,932;558,820,310,399,536;519,702,888,671,568;103,940,577,734,314;2;1;1;0,93;0,2;3;1360;1;TRUE;0,661442006269592;2829;43;1
5260;789f57295631409aea4b6d9b9d49a09c;f;37;0;100;411,349,249,585,203;20,943,951,023,932;814,619,671,545,092;733,157,704,390,583;146,631,540,878,117;2;2;2;0,9;0,2;3;1713;2;TRUE;0,699059561128527;2512;43;1
5261;789f57295631409aea4b6d9b9d49a09c;f;37;0;101;0,472973333723975;20,943,951,023,932;789,802,852,411,148;631,842,281,928,919;252,736,912,771,567;0;1;1;0,8;0;2;1084;1;TRUE;0,675548589341693;1884;43;1
5262;789f57295631409aea4b6d9b9d49a09c;f;37;0;102;240,838,847,892,173;-20,943,951,023,932;907,573,709,105,051;816,816,338,194,546;163,363,267,638,909;0;1;1;0,9;0;2;1504;1;TRUE;0,725705329153605;2185;43;1
5263;789f57295631409aea4b6d9b9d49a09c;f;37;0;103;432,959,528,827,577;-20,943,951,023,932;790,654,737,431,702;735,308,905,811,483;294,123,562,324,593;0;2;2;0,93;0;2;1311;2;TRUE;0,677115987460815;2169;43;1
5264;789f57295631409aea4b6d9b9d49a09c;f;37;0;104;142,990,072,048,337;20,943,951,023,932;442,174,856,568,752;309,522,399,598,127;619,044,799,196,253;1;1;1;0,7;0,2;3;1134;1;TRUE;0,637931034482759;1698;43;1
5265;789f57295631409aea4b6d9b9d49a09c;f;37;0;105;150,620,434,659,075;20,943,951,023,932;866,343,843,511,632;805,699,774,465,818;241,709,932,339,745;1;1;1;0,93;0,3;3;1552;1;TRUE;0,705329153605016;4710;43;1
5266;789f57295631409aea4b6d9b9d49a09c;f;37;0;106;233,974,301,683,487;20,943,951,023,932;80,602,915,285,491;564,220,406,998,437;564,220,406,998,437;2;1;1;0,7;0,1;3;1151;1;TRUE;0,650470219435737;1996;43;1
5267;789f57295631409aea4b6d9b9d49a09c;f;37;0;107;257,150,929,633,103;-20,943,951,023,932;650,549,537,763,379;61,802,206,087,521;309,011,030,437,605;0;1;1;0,95;0;2;1499;1;TRUE;0,600313479623824;1520;43;1
5268;789f57295631409aea4b6d9b9d49a09c;f;37;0;108;304,759,597,490,861;-20,943,951,023,932;726,422,265,210,405;653,780,038,689,364;392,268,023,213,619;2;2;2;0,9;0,6;3;1187;2;TRUE;0,644200626959248;1823;43;1
5269;789f57295631409aea4b6d9b9d49a09c;f;37;0;109;154,287,074,674,391;-20,943,951,023,932;882,051,347,118,832;820,307,752,820,514;820,307,752,820,514;1;1;1;0,93;0,1;3;1748;1;TRUE;0,67398119122257;1927;43;1
5270;789f57295631409aea4b6d9b9d49a09c;f;37;0;110;188,850,564,656,911;20,943,951,023,932;542,554,383,757,515;488,298,945,381,763;195,319,578,152,705;0;1;1;0,9;0;2;1213;2;FALSE;0,600313479623824;2429;43;0
5271;789f57295631409aea4b6d9b9d49a09c;f;37;0;111;114,101,573,648,649;-20,943,951,023,932;728,459,842,513,875;655,613,858,262,487;262,245,543,304,995;1;2;2;0,9;0,4;3;1496;2;TRUE;0,675548589341693;1394;43;1
5272;789f57295631409aea4b6d9b9d49a09c;f;37;0;112;275,966,686,095,059;-20,943,951,023,932;682,831,162,593,999;614,548,046,334,599;18,436,441,390,038;1;1;1;0,9;0,3;3;1589;2;FALSE;0,509404388714734;2308;43;0
5273;789f57295631409aea4b6d9b9d49a09c;f;37;0;113;539,980,476,491,363;-20,943,951,023,932;811,091,969,293,658;648,873,575,434,926;648,873,575,434,926;1;2;2;0,8;0,1;3;1206;2;TRUE;0,702194357366771;2285;43;1
5274;789f57295631409aea4b6d9b9d49a09c;f;37;0;114;6,132,114,225,029;-20,943,951,023,932;935,297,675,641,497;888,532,791,859,422;355,413,116,743,769;0;1;1;0,95;0;2;1953;1;TRUE;0,5;1198;43;1
5275;789f57295631409aea4b6d9b9d49a09c;f;37;0;115;453,334,944,796,696;-20,943,951,023,932;70,369,408,219,264;668,509,378,083,008;267,403,751,233,203;2;2;2;0,95;0,4;3;1122;2;TRUE;0,702194357366771;3386;43;1
5276;789f57295631409aea4b6d9b9d49a09c;f;37;0;116;335,637,277,622,015;-20,943,951,023,932;843,897,913,465,746;590,728,539,426,022;118,145,707,885,204;1;2;2;0,7;0,2;3;1726;2;TRUE;0,695924764890282;1743;43;1
5277;789f57295631409aea4b6d9b9d49a09c;f;37;0;117;303,595,252,734,366;20,943,951,023,932;581,316,484,450,221;55,225,066,022,771;276,125,330,113,855;0;2;2;0,95;0;2;1462;2;TRUE;0,5;1106;43;1
5278;789f57295631409aea4b6d9b9d49a09c;f;37;0;118;550,826,737,106,972;20,943,951,023,932;737,976,596,911,424;59,038,127,752,914;236,152,511,011,656;2;1;1;0,8;0,4;3;1258;1;TRUE;0,702194357366771;2685;43;1
5279;789f57295631409aea4b6d9b9d49a09c;f;37;0;119;0,913109902213361;-20,943,951,023,932;446,712,337,897,046;424,376,721,002,193;848,753,442,004,387;0;1;1;0,95;0;2;1781;2;FALSE;0,590909090909091;2337;43;0
5280;789f57295631409aea4b6d9b9d49a09c;f;37;0;120;590,636,962,522,088;20,943,951,023,932;619,118,652,206,768;495,294,921,765,414;990,589,843,530,829;0;2;2;0,8;0;2;1470;2;TRUE;0,700626959247649;1474;43;1
5282;3bb574b57afb69618c6c6f55ee473b53;m;56;0;2;280,377,472,819,191;20,943,951,023,932;668,955,409,309,284;622,128,530,657,634;248,851,412,263,054;2;2;2;0,93;0,4;3;2406;2;TRUE;0,639921722113503;2456;44;1
5283;3bb574b57afb69618c6c6f55ee473b53;m;56;0;3;497,761,382,754,015;-20,943,951,023,932;754,930,602,014,296;603,944,481,611,436;181,183,344,483,431;0;1;1;0,8;0;2;1633;1;TRUE;0,800391389432485;4132;44;1
5284;3bb574b57afb69618c6c6f55ee473b53;m;56;0;4;264,889,016,766,327;20,943,951,023,932;748,341,719,766,415;523,839,203,836,491;261,919,601,918,245;2;1;1;0,7;0,5;3;1853;1;TRUE;1;2805;44;1
5285;3bb574b57afb69618c6c6f55ee473b53;m;56;0;5;137,786,304,762,997;20,943,951,023,932;804,501,716,631,746;724,051,544,968,572;289,620,617,987,429;2;2;2;0,9;0,4;3;2538;2;TRUE;0,639921722113503;2186;44;1
5286;3bb574b57afb69618c6c6f55ee473b53;m;56;0;6;0,55507588416978;20,943,951,023,932;727,685,958,965,052;691,301,661,016,799;27,652,066,440,672;0;1;1;0,95;0;2;2483;1;TRUE;0,765166340508806;1690;44;1
5287;3bb574b57afb69618c6c6f55ee473b53;m;56;0;7;236,051,970,938,892;20,943,951,023,932;6,911,359,004,609;62,202,231,041,481;124,404,462,082,962;2;2;2;0,9;0,2;3;1744;2;TRUE;0,815068493150685;814;44;1
5288;3bb574b57afb69618c6c6f55ee473b53;m;56;0;8;0,387699736104507;20,943,951,023,932;63,257,752,076,593;569,319,768,689,337;341,591,861,213,602;0;1;1;0,9;0;2;1720;1;TRUE;0,73972602739726;1173;44;1
5289;3bb574b57afb69618c6c6f55ee473b53;m;56;0;9;370,684,007,103,526;20,943,951,023,932;760,870,000,799,129;684,783,000,719,216;273,913,200,287,686;0;2;2;0,9;0;2;1576;2;TRUE;0,801369863013699;935;44;1
5290;3bb574b57afb69618c6c6f55ee473b53;m;56;0;10;251,728,064,356,988;20,943,951,023,932;929,472,574,483,595;864,409,494,269,743;432,204,747,134,872;0;2;2;0,93;0;2;3115;2;TRUE;0,513698630136986;2771;44;1
5291;3bb574b57afb69618c6c6f55ee473b53;m;56;0;11;360,699,812,842,863;20,943,951,023,932;79,459,385,868,018;556,215,701,076,126;556,215,701,076,126;1;1;1;0,7;0,1;3;1717;1;TRUE;1;1252;44;1
5292;3bb574b57afb69618c6c6f55ee473b53;m;56;0;12;310,573,335,532,957;20,943,951,023,932;73,851,526,782,172;701,589,504,430,634;350,794,752,215,317;0;2;2;0,95;0;2;2586;2;TRUE;0,718199608610568;600;44;1
5293;3bb574b57afb69618c6c6f55ee473b53;m;56;0;13;299,562,399,747,166;-20,943,951,023,932;714,860,696,282,435;679,117,661,468,314;407,470,596,880,988;0;2;2;0,95;0;2;3798;1;FALSE;0,637964774951076;2446;44;0
5294;3bb574b57afb69618c6c6f55ee473b53;m;56;0;14;447,191,562,599,144;-20,943,951,023,932;57,507,810,063,065;534,822,633,586,504;160,446,790,075,951;0;1;1;0,93;0;2;2058;1;TRUE;0,692759295499021;735;44;1
5295;3bb574b57afb69618c6c6f55ee473b53;m;56;0;15;275,731,824,248,154;-20,943,951,023,932;10,487,421,251,692;975,330,176,407,361;48,766,508,820,368;0;1;1;0,93;0;2;2545;1;TRUE;0,752446183953033;903;44;1
5296;3bb574b57afb69618c6c6f55ee473b53;m;56;0;16;413,657,012,157,398;-20,943,951,023,932;838,492,655,160,474;586,944,858,612,332;234,777,943,444,933;2;1;1;0,7;0,4;3;1741;1;TRUE;0,98825831702544;914;44;1
5297;3bb574b57afb69618c6c6f55ee473b53;m;56;0;17;471,420,623,697,242;20,943,951,023,932;96,693,992,737,138;676,857,949,159,966;338,428,974,579,983;2;2;2;0,7;0,5;3;1627;2;TRUE;1;1072;44;1
5298;3bb574b57afb69618c6c6f55ee473b53;m;56;0;18;0,844166095238803;-20,943,951,023,932;853,473,973,072,449;793,730,794,957,378;158,746,158,991,476;0;2;2;0,93;0;2;1739;2;TRUE;0,88747553816047;1961;44;1
5299;3bb574b57afb69618c6c6f55ee473b53;m;56;0;19;621,459,046,471,149;20,943,951,023,932;858,897,010,517,285;687,117,608,413,828;137,423,521,682,766;1;1;1;0,8;0,2;3;1620;1;TRUE;1;622;44;1
5300;3bb574b57afb69618c6c6f55ee473b53;m;56;0;20;299,444,999,590,192;20,943,951,023,932;738,098,373,620,108;6,864,314,874,667;6,864,314,874,667;0;1;1;0,93;0;2;1674;1;TRUE;1;576;44;1
5301;3bb574b57afb69618c6c6f55ee473b53;m;56;0;21;409,067,461,371,584;20,943,951,023,932;621,228,872,151,507;577,742,851,100,902;17,332,285,533,027;0;2;2;0,93;0;2;1697;2;TRUE;1;904;44;1
5302;3bb574b57afb69618c6c6f55ee473b53;m;56;0;22;513,673,678,422,648;-20,943,951,023,932;542,720,203,954,574;515,584,193,756,846;154,675,258,127,054;2;1;1;0,95;0,3;3;1931;2;FALSE;0,607632093933464;2174;44;0
5303;3bb574b57afb69618c6c6f55ee473b53;m;56;0;23;0,0833590253212114;-20,943,951,023,932;678,842,399,068,679;610,958,159,161,811;305,479,079,580,906;1;1;1;0,9;0,5;3;1624;1;TRUE;1;789;44;1
5304;3bb574b57afb69618c6c6f55ee473b53;m;56;0;24;339,001,878,448,293;20,943,951,023,932;726,701,373,646,169;581,361,098,916,935;116,272,219,783,387;0;2;2;0,8;0;2;1651;2;TRUE;0,972602739726027;880;44;1
5305;3bb574b57afb69618c6c6f55ee473b53;m;56;0;25;0,529508322622484;20,943,951,023,932;684,618,308,086,243;650,387,392,681,931;325,193,696,340,965;2;2;2;0,95;0,5;3;1933;2;TRUE;0,617416829745597;1286;44;1
5306;3bb574b57afb69618c6c6f55ee473b53;m;56;0;26;171,163,501,905,134;20,943,951,023,932;652,182,687,110,005;456,527,880,977,003;456,527,880,977,003;2;2;2;0,7;0,1;3;1718;2;TRUE;1;508;44;1
5307;3bb574b57afb69618c6c6f55ee473b53;m;56;0;27;162,311,455,304,133;-20,943,951,023,932;102,170,244,150,422;715,191,709,052,957;286,076,683,621,183;0;2;2;0,7;0;2;1508;2;TRUE;1;532;44;1
5308;3bb574b57afb69618c6c6f55ee473b53;m;56;0;28;0,297872482835291;20,943,951,023,932;912,822,642,540,832;730,258,114,032,666;4,381,548,684,196;0;1;1;0,8;0;2;1623;1;TRUE;0,992172211350294;632;44;1
5309;3bb574b57afb69618c6c6f55ee473b53;m;56;0;29;0,311627785045313;20,943,951,023,932;815,594,198,074,858;652,475,358,459,887;130,495,071,691,977;2;2;2;0,8;0,2;3;1515;2;TRUE;1;499;44;1
5310;3bb574b57afb69618c6c6f55ee473b53;m;56;0;30;328,783,510,068,971;-20,943,951,023,932;733,525,627,348,544;682,178,833,434,146;136,435,766,686,829;2;2;2;0,93;0,2;3;1542;2;TRUE;0,99706457925636;564;44;1
5311;3bb574b57afb69618c6c6f55ee473b53;m;56;0;31;481,216,615,424,656;20,943,951,023,932;111,393,687,805,358;891,149,502,442,864;891,149,502,442,864;1;1;1;0,8;0,1;3;1552;1;TRUE;1;521;44;1
5312;3bb574b57afb69618c6c6f55ee473b53;m;56;0;32;445,469,320,873,056;-20,943,951,023,932;601,773,256,179,107;421,241,279,325,375;126,372,383,797,612;0;2;2;0,7;0;2;1543;2;TRUE;0,939334637964775;792;44;1
5313;3bb574b57afb69618c6c6f55ee473b53;m;56;0;33;621,766,306,919,078;-20,943,951,023,932;529,320,900,315,208;370,524,630,220,645;222,314,778,132,387;1;2;2;0,7;0,6;3;1776;2;TRUE;1;551;44;1
5314;3bb574b57afb69618c6c6f55ee473b53;m;56;0;34;368,031,778,740,747;-20,943,951,023,932;702,157,249,317,513;667,049,386,851,638;333,524,693,425,819;0;1;1;0,95;0;2;1930;1;TRUE;0,702544031311155;1701;44;1
5315;3bb574b57afb69618c6c6f55ee473b53;m;56;0;35;0,177736397660617;20,943,951,023,932;780,422,744,949,191;546,295,921,464,434;546,295,921,464,434;0;2;2;0,7;0;2;1562;2;TRUE;1;656;44;1
5316;3bb574b57afb69618c6c6f55ee473b53;m;56;0;36;510,707,222,239,324;20,943,951,023,932;696,476,114,076,874;487,533,279,853,811;975,066,559,707,623;0;2;2;0,7;0;2;1526;2;TRUE;1;510;44;1
