"cond"	"subj"	"fixed"	"phase"	"trial"	"catordist"	"ic1"	"ic2"	"ic3"	"ic4"	"ic5"	"ic6"	"ic7"	"ic8"	"ic9"	"ic10"	"ic11"	"ic12"	"resp"	"rt"
1	29	2	1	83	3	32	36	9	10	3	39	34	30	27	6	40	15	-1	-1
1	29	2	1	84	3	6	3	40	10	32	36	34	27	15	30	9	39	-1	-1
1	29	2	1	85	3	10	39	12	6	40	15	36	32	27	34	30	20	-1	-1
1	29	2	1	86	2	13	7	35	2	21	19	31	26	1	33	24	14	-1	-1
1	29	2	1	87	2	26	7	19	14	13	21	24	31	1	35	33	2	-1	-1
1	29	2	1	88	2	7	1	33	35	19	22	14	13	24	31	2	21	-1	-1
1	29	2	1	89	2	7	35	24	19	5	33	3	1	13	31	9	21	-1	-1
1	29	2	1	90	1	18	20	17	12	39	11	7	5	22	8	24	4	-1	-1
1	29	2	2	1	5	24	22	12	40	36	34	13	18	30	8	2	35	2	11.71
1	29	2	2	2	11	40	32	5	9	12	6	30	36	18	3	39	11	1	21.35
1	29	2	2	3	7	10	39	7	6	31	21	9	40	18	36	14	8	3	3.96
1	29	2	2	4	8	36	10	34	3	20	9	35	7	39	26	2	30	3	8.640000001
1	29	2	2	5	7	27	14	37	15	2	40	33	10	19	17	39	30	3	7.640000001
1	29	2	2	6	3	4	32	22	37	39	24	17	5	20	14	35	1	2	18.75
1	29	2	2	7	11	5	36	23	28	12	10	30	34	27	15	40	9	1	11.73
1	29	2	2	8	13	24	31	9	14	19	35	13	40	3	10	21	2	2	10.59
1	29	2	2	9	9	7	30	3	34	6	35	27	2	32	9	15	33	3	10.16
1	29	2	2	10	3	12	7	34	2	11	5	17	23	4	10	33	26	1	8.039999999
1	29	2	2	11	11	40	15	10	32	20	30	12	37	6	36	3	8	1	7.92
1	29	2	2	12	1	28	14	23	5	4	33	1	12	18	19	37	20	1	5.800000001
1	29	2	2	13	5	12	40	10	8	35	22	26	33	15	39	17	19	3	25.42
1	29	2	2	14	11	15	40	10	30	28	34	3	32	8	27	17	18	3	6.550000001
1	29	2	2	15	1	12	5	14	37	4	23	22	7	17	13	31	11	1	5.5
1	29	2	2	16	4	21	8	19	18	2	27	39	22	26	23	6	28	1	13.49
1	29	2	2	17	7	9	27	32	14	21	24	7	22	36	3	30	18	2	12
1	29	2	2	18	8	39	21	9	14	2	6	36	10	15	28	35	32	3	12.42
1	29	2	2	19	12	35	1	2	24	31	17	19	26	23	18	21	5	2	7.890000001
1	29	2	2	20	3	15	18	13	23	22	27	8	5	33	7	35	20	2	12.68
1	29	2	2	21	13	7	19	32	33	6	1	3	2	21	24	10	31	3	6.65
1	29	2	2	22	2	28	13	21	37	7	18	5	12	8	23	36	35	1	11.78
1	29	2	2	23	8	32	21	7	30	2	39	36	24	3	34	27	28	3	2.55
1	29	2	2	24	5	31	13	40	1	17	5	11	37	34	14	10	15	3	14.04
1	29	2	2	25	1	22	8	31	12	5	1	14	23	33	17	4	37	1	11.92
1	29	2	2	26	3	17	26	18	22	33	35	3	9	5	28	14	20	1	15.58
1	29	2	2	27	6	3	39	40	6	22	14	7	2	26	18	17	9	2	15.19
1	29	2	2	28	6	31	13	10	37	33	4	3	6	21	40	11	27	2	5.35
1	29	2	2	29	10	18	6	40	28	17	5	34	27	37	4	8	23	1	17.7
1	29	2	2	30	7	9	6	40	31	39	2	4	36	35	27	33	5	3	15.41
1	29	2	2	31	12	13	24	28	35	12	19	11	1	2	31	21	23	2	7.58
1	29	2	2	32	7	36	22	40	6	1	17	13	21	39	32	3	14	3	12.87
1	29	2	2	33	10	11	32	28	36	8	30	12	4	22	10	5	23	1	5.779999999
1	29	2	2	34	1	17	7	28	2	14	37	11	22	18	23	5	1	2	9.010000002
1	29	2	2	35	8	3	27	33	15	31	37	13	26	9	30	6	39	3	6.75
1	29	2	2	36	11	30	8	15	6	37	32	22	3	5	39	36	10	3	11.61
1	29	2	2	37	3	23	33	35	34	40	5	28	14	18	11	22	26	2	11.32
1	29	2	2	38	13	35	27	19	14	13	34	2	24	32	7	3	33	2	6.08
1	29	2	2	39	4	35	18	28	5	31	19	2	6	34	8	4	30	3	10.19
1	29	2	2	40	5	34	11	30	14	21	28	31	22	13	10	6	5	3	22.83
1	29	2	2	41	13	33	35	40	26	36	13	1	24	14	3	19	10	2	6.18
1	29	2	2	42	9	35	6	30	3	15	14	1	40	32	10	9	21	3	6.529999999
1	29	2	2	43	8	14	34	6	30	9	32	21	2	18	7	36	27	3	14.35
1	29	2	2	44	2	8	14	1	17	23	33	5	20	24	11	34	37	1	7.859999999
1	29	2	2	45	10	28	40	8	22	23	12	20	17	18	6	36	15	1	5.67
1	29	2	2	46	8	3	13	7	10	36	27	31	1	34	12	40	9	3	5.93
1	29	2	2	47	1	24	11	4	7	22	20	28	23	12	31	8	1	1	7.77
1	29	2	2	48	8	4	39	7	3	34	26	19	13	9	27	30	36	3	19.24
1	29	2	2	49	1	35	18	26	23	24	2	37	11	4	22	8	28	2	6.27
1	29	2	2	50	8	2	33	10	6	34	19	36	17	7	3	39	15	3	7.59
1	29	2	2	51	10	4	8	3	11	28	37	17	5	20	32	9	39	1	11.27
1	29	2	2	52	12	20	14	17	1	13	21	19	11	28	2	7	31	2	15.76
1	29	2	2	53	2	17	23	26	18	31	12	7	28	20	1	5	9	2	17.53
1	29	2	2	54	6	4	15	1	6	19	9	31	33	20	22	30	27	3	6.609999999
1	29	2	2	55	8	19	37	15	13	30	6	27	26	3	39	32	7	3	6.76
1	29	2	2	56	10	18	27	4	15	12	8	5	40	22	37	23	34	1	23.08
1	29	2	2	57	7	19	30	5	8	27	15	35	24	2	34	6	9	3	7.359999999
1	29	2	2	58	7	7	6	21	12	36	2	27	32	10	15	26	11	3	6.91
1	29	2	2	59	2	26	18	8	4	20	39	1	21	37	33	12	5	1	10.35
1	29	2	2	60	4	19	2	18	12	15	9	22	35	7	28	6	37	2	16.96
1	29	2	2	61	11	39	6	40	36	22	34	3	12	27	4	11	15	3	4.619999999
1	29	2	2	62	5	21	33	18	5	3	35	19	28	32	39	34	8	3	10.72
1	29	2	2	63	11	18	10	6	20	40	9	36	11	27	12	15	34	3	6.949999999
1	29	2	2	64	10	20	28	17	18	6	8	37	23	34	12	40	10	1	14.24
1	29	2	2	65	4	7	27	36	12	11	18	28	39	20	1	13	31	2	16.65
1	29	2	2	66	6	33	31	23	21	4	15	40	26	6	32	11	39	1	4.9
1	29	2	2	67	5	12	24	15	7	37	9	36	13	6	31	8	18	2	11.02
1	29	2	2	68	2	31	12	37	8	35	21	27	18	5	17	28	24	1	11.08
1	29	2	2	69	3	20	32	18	26	19	28	4	5	7	22	2	10	1	10
1	29	2	2	70	11	27	40	11	3	10	30	9	32	6	37	28	8	1	20.67
1	29	2	2	71	4	30	39	8	11	19	2	37	15	24	33	28	18	2	4.609999999
1	29	2	2	72	1	24	5	4	7	18	28	37	20	17	13	35	8	2	13.88
1	29	2	2	73	3	5	37	6	7	3	8	35	20	28	17	1	26	3	18.67
1	29	2	2	74	13	26	21	24	14	1	27	30	19	39	13	35	15	2	9.109999999
1	29	2	2	75	6	3	30	24	14	36	5	4	31	32	2	8	27	2	12.93
1	29	2	2	76	12	8	13	20	31	35	24	12	33	21	2	14	28	1	11.98
1	29	2	2	77	1	17	35	7	12	33	18	28	23	8	14	11	5	1	7.23
1	29	2	2	78	7	8	9	30	33	24	36	34	21	13	6	39	17	3	4.9
1	29	2	2	79	5	3	22	20	9	7	15	37	6	24	28	21	35	3	10.2
1	29	2	2	80	7	27	24	9	17	20	30	31	15	32	2	35	3	2	26.11
1	29	2	2	81	2	23	37	4	24	7	18	39	12	22	11	21	2	2	8.48
1	29	2	2	82	9	14	39	9	21	30	40	32	33	27	2	3	36	3	17.22
1	29	2	2	83	2	28	24	8	22	19	5	14	20	23	21	37	9	2	12.07
1	29	2	2	84	13	27	2	19	13	32	30	21	24	33	35	31	40	2	7.609999999
1	29	2	2	85	12	14	26	11	1	19	21	22	31	2	20	24	17	1	8.489999998
1	29	2	2	86	6	11	4	13	8	32	14	7	40	35	30	39	9	1	16.61
1	29	2	2	87	2	22	11	7	18	28	26	37	39	8	4	2	13	2	6.75
1	29	2	2	88	4	23	15	5	20	3	24	28	21	26	2	40	12	1	5.68
1	29	2	2	89	9	6	3	24	31	30	40	9	36	32	14	7	15	3	5.380000001
1	29	2	2	90	13	21	15	6	1	32	35	2	13	19	24	34	26	3	5.539999999
1	29	2	2	91	10	32	4	28	10	5	17	12	22	8	40	23	9	3	8.879999999
1	29	2	2	92	4	10	20	22	14	33	18	31	1	23	8	6	9	1	13.14
1	29	2	2	93	10	6	8	4	30	23	11	18	37	15	36	28	12	3	10.23
1	29	2	2	94	12	26	2	31	13	8	19	28	7	24	1	23	20	2	15.1
1	29	2	2	95	3	5	23	21	22	14	12	37	32	28	24	30	33	3	7.300000001
1	29	2	2	96	4	2	26	32	17	6	12	18	23	24	8	3	13	2	10.23
1	29	2	2	97	12	19	4	35	24	31	2	5	7	11	21	18	26	2	6.48
1	29	2	2	98	6	32	22	5	9	2	20	35	26	30	13	3	6	1	4.130000001
1	29	2	2	99	6	14	27	39	32	12	36	21	4	18	3	24	35	2	15.75
1	29	2	2	100	11	39	34	3	6	12	23	22	15	10	36	37	30	3	4.16
1	29	2	2	101	3	30	10	17	1	20	11	5	24	33	37	7	4	1	8.059999999
1	29	2	2	102	10	22	30	23	10	39	4	12	37	36	28	18	8	1	5.15
1	29	2	2	103	6	20	9	30	31	8	32	35	4	39	33	2	40	2	7.449999999
1	29	2	2	104	11	30	17	37	8	36	22	9	10	39	40	15	27	1	4.15
1	29	2	2	105	12	2	21	12	8	18	35	5	1	19	31	14	13	1	18.1
1	29	2	2	106	12	23	1	33	24	26	13	7	28	8	20	19	21	2	6.09
1	29	2	2	107	5	20	15	32	21	7	19	1	28	36	12	27	11	1	18.52
1	29	2	2	108	9	34	36	40	32	19	15	27	21	7	14	30	3	3	4.25
1	29	2	2	109	4	24	12	21	36	26	27	20	37	13	5	6	28	1	6.18
1	29	2	2	110	9	34	2	40	21	15	3	36	19	30	6	32	14	3	2.96
1	29	2	2	111	5	3	8	17	14	22	40	10	5	13	2	15	1	3	11.07
1	29	2	2	112	13	21	3	7	19	32	26	34	31	33	1	35	10	2	7.060000001
1	29	2	2	113	9	10	9	21	32	3	40	1	14	30	36	27	35	3	18.85
1	29	2	2	114	10	6	18	17	20	8	37	22	23	15	36	9	4	1	7.73
1	29	2	2	115	9	27	35	21	34	10	40	32	6	1	3	39	33	3	14.29
1	29	2	2	116	2	18	31	22	11	37	14	8	23	15	26	33	17	2	12.54
1	29	2	2	117	9	36	13	10	21	27	9	14	40	3	30	24	32	3	20.85
1	29	2	2	118	1	37	2	22	13	5	12	21	4	23	28	7	18	2	7.16
1	29	2	2	119	13	35	27	14	13	31	30	32	33	26	7	21	6	2	6.720000001
1	29	2	2	120	2	11	22	37	8	35	20	18	24	26	5	31	39	1	6.9
1	29	2	2	121	6	36	6	15	14	3	2	23	19	9	20	18	33	1	6.01
1	29	2	2	122	4	17	6	23	5	11	31	14	21	32	26	39	20	3	7.02
1	29	2	2	123	12	5	24	21	31	7	28	14	20	13	33	35	23	2	9.77
1	29	2	2	124	1	4	11	7	19	5	26	22	18	12	8	1	17	1	9.760000002
1	29	2	2	125	8	27	39	32	15	1	33	20	35	9	40	10	7	2	17.49
1	29	2	2	126	5	24	6	18	40	30	17	28	8	19	21	34	7	1	8.530000001
1	29	2	2	127	3	31	18	17	37	40	6	13	35	28	22	8	14	1	14.12
1	29	2	2	128	13	34	40	26	24	13	31	2	7	39	6	35	1	3	8.75
1	29	2	2	129	9	3	27	10	31	15	26	35	6	34	21	9	40	3	3.34
1	29	2	2	130	7	34	35	18	17	13	15	40	14	32	9	21	30	3	3.77
1	30	3	0	1	1	7	21	23	16	39	12	32	6	4	5	31	28	-1	-1
1	30	3	0	2	2	30	8	40	36	19	25	20	22	26	24	1	11	-1	-1
1	30	3	0	3	3	35	9	27	34	14	37	17	33	29	13	38	18	-1	-1
1	30	3	0	4	4	2	3	10	15	0	0	0	0	0	0	0	0	-1	-1
1	30	3	1	1	3	37	13	14	18	34	17	29	27	38	28	35	9	-1	-1
1	30	3	1	2	3	37	33	14	22	29	35	38	9	27	18	17	13	-1	-1
1	30	3	1	3	3	33	34	29	30	35	13	37	25	18	17	12	27	-1	-1
1	30	3	1	4	1	16	39	21	6	7	12	4	23	8	20	32	28	-1	-1
1	30	3	1	5	1	20	31	32	39	12	23	21	24	4	7	6	5	-1	-1
1	30	3	1	6	1	23	28	16	12	6	39	5	21	4	7	32	31	-1	-1
1	30	3	1	7	3	17	18	33	14	34	6	9	37	13	38	29	35	-1	-1
1	30	3	1	8	2	40	1	24	25	8	26	19	20	30	36	22	11	-1	-1
1	30	3	1	9	3	25	34	18	38	9	6	29	14	33	17	26	35	-1	-1
1	30	3	1	10	3	4	29	1	13	18	35	27	38	33	17	34	37	-1	-1
1	30	3	1	11	3	5	17	39	38	9	27	37	18	29	33	14	35	-1	-1
1	30	3	1	12	2	30	26	22	11	25	40	9	36	20	39	1	24	-1	-1
1	30	3	1	13	3	26	17	37	34	29	38	12	27	14	9	18	35	-1	-1
1	30	3	1	14	2	40	19	26	11	24	36	22	20	1	31	8	30	-1	-1
1	30	3	1	15	1	12	28	30	6	39	7	23	21	32	5	4	31	-1	-1
1	30	3	1	16	1	6	5	14	39	12	4	16	32	7	23	21	31	-1	-1
1	30	3	1	17	2	20	30	1	19	11	24	18	36	32	26	25	40	-1	-1
1	30	3	1	18	1	32	16	7	28	4	6	12	21	5	31	23	18	-1	-1
1	30	3	1	19	3	27	29	18	13	35	34	17	14	9	38	33	37	-1	-1
1	30	3	1	20	1	39	23	7	16	5	28	32	21	4	12	31	6	-1	-1
1	30	3	1	21	3	22	18	14	27	33	9	37	6	38	35	17	29	-1	-1
1	30	3	1	22	3	18	37	27	38	35	29	13	14	34	33	9	17	-1	-1
1	30	3	1	23	1	23	31	32	5	39	4	7	28	16	6	12	21	-1	-1
1	30	3	1	24	2	25	36	24	40	13	14	1	11	30	19	22	20	-1	-1
1	30	3	1	25	2	20	26	11	8	36	1	30	40	22	19	25	24	-1	-1
1	30	3	1	26	2	11	8	40	22	24	30	4	26	19	36	1	20	-1	-1
1	30	3	1	27	1	6	32	7	31	21	23	39	28	5	4	12	16	-1	-1
1	30	3	1	28	1	6	35	12	8	32	16	28	39	5	4	23	21	-1	-1
1	30	3	1	29	3	29	38	13	17	33	35	34	9	27	14	37	18	-1	-1
1	30	3	1	30	2	40	22	36	11	8	20	30	1	37	25	19	39	-1	-1
1	30	3	1	31	3	18	14	33	17	37	5	38	34	9	29	35	27	-1	-1
1	30	3	1	32	1	32	23	21	29	7	16	39	4	28	5	12	6	-1	-1
1	30	3	1	33	1	7	21	39	26	12	31	16	4	6	28	32	5	-1	-1
1	30	3	1	34	2	40	20	36	1	8	24	26	11	34	22	19	23	-1	-1
1	30	3	1	35	2	23	1	40	20	8	32	22	36	19	11	25	26	-1	-1
1	30	3	1	36	2	11	40	21	20	19	8	24	25	23	30	38	22	-1	-1
1	30	3	1	37	3	14	17	37	27	35	33	29	13	38	34	18	9	-1	-1
1	30	3	1	38	2	20	30	1	26	40	19	24	39	22	8	11	25	-1	-1
1	30	3	1	39	1	5	28	12	35	21	16	6	23	7	4	39	31	-1	-1
1	30	3	1	40	3	14	29	1	38	34	17	18	37	27	25	9	13	-1	-1
1	30	3	1	41	3	34	38	27	9	17	14	18	33	35	13	37	29	-1	-1
1	30	3	1	42	3	6	9	27	18	37	34	33	35	13	17	14	38	-1	-1
1	30	3	1	43	1	6	21	32	4	31	5	16	23	39	28	7	12	-1	-1
1	30	3	1	44	1	16	6	4	5	7	39	21	31	28	23	32	12	-1	-1
1	30	3	1	45	1	5	21	31	39	6	4	23	16	22	12	32	7	-1	-1
1	30	3	1	46	1	11	39	16	6	31	28	32	4	5	21	7	23	-1	-1
1	30	3	1	47	1	5	6	7	32	21	23	39	16	12	4	28	31	-1	-1
1	30	3	1	48	1	16	7	22	21	4	23	39	14	32	12	28	5	-1	-1
1	30	3	1	49	3	29	14	17	38	35	37	9	18	33	27	34	13	-1	-1
1	30	3	1	50	1	28	39	7	5	23	4	21	12	32	31	16	6	-1	-1
1	30	3	1	51	2	36	22	19	25	24	26	40	1	30	11	20	8	-1	-1
1	30	3	1	52	2	1	30	8	24	19	26	25	20	22	11	40	36	-1	-1
1	30	3	1	53	2	22	26	11	24	19	30	1	27	40	20	8	5	-1	-1
1	30	3	1	54	3	14	12	18	13	34	27	33	35	37	17	30	38	-1	-1
1	30	3	1	55	2	36	19	31	40	8	24	25	20	11	30	22	26	-1	-1
1	30	3	1	56	2	30	1	20	24	22	11	36	25	40	19	8	26	-1	-1
1	30	3	1	57	3	38	37	18	29	13	34	35	17	33	5	14	9	-1	-1
1	30	3	1	58	3	14	29	9	18	33	13	34	27	17	26	25	37	-1	-1
1	30	3	1	59	2	24	22	25	26	40	19	8	36	30	20	11	1	-1	-1
1	30	3	1	60	3	17	35	34	38	9	27	18	13	33	21	16	29	-1	-1
1	30	3	1	61	3	9	37	30	34	13	27	18	17	35	33	38	14	-1	-1
1	30	3	1	62	2	29	26	34	25	8	20	11	24	19	40	36	28	-1	-1
1	30	3	1	63	1	34	12	28	5	32	7	4	18	21	23	31	6	-1	-1
1	30	3	1	64	2	24	11	1	40	25	19	30	36	20	26	22	8	-1	-1
1	30	3	1	65	2	22	20	19	1	36	9	8	24	25	11	40	30	-1	-1
1	30	3	1	66	1	5	6	39	16	4	21	38	12	28	7	32	23	-1	-1
1	30	3	1	67	2	24	30	25	20	11	40	36	19	22	1	26	8	-1	-1
1	30	3	1	68	1	12	21	4	7	23	28	32	16	39	5	19	31	-1	-1
1	30	3	1	69	1	28	21	32	5	4	12	6	40	26	9	23	38	-1	-1
1	30	3	1	70	2	20	24	40	19	8	25	11	30	22	26	36	1	-1	-1
1	30	3	1	71	2	1	26	19	24	36	8	11	22	20	25	30	40	-1	-1
1	30	3	1	72	1	6	21	16	39	9	31	7	12	5	23	28	35	-1	-1
1	30	3	1	73	3	34	5	18	37	13	33	14	29	35	38	27	17	-1	-1
1	30	3	1	74	3	14	37	35	17	9	32	29	27	18	33	13	38	-1	-1
1	30	3	1	75	3	14	34	33	35	29	27	13	9	26	18	38	4	-1	-1
1	30	3	1	76	2	11	36	1	24	23	19	40	25	8	7	30	31	-1	-1
1	30	3	1	77	1	28	7	31	16	21	4	12	39	6	14	32	5	-1	-1
1	30	3	1	78	1	16	4	32	23	21	7	6	28	31	5	12	39	-1	-1
1	30	3	1	79	2	36	13	11	25	8	19	33	40	20	22	30	26	-1	-1
1	30	3	1	80	3	34	37	18	33	35	38	13	29	27	14	21	9	-1	-1
1	30	3	1	81	3	29	18	24	38	13	35	33	14	34	9	37	27	-1	-1
1	30	3	1	82	1	28	6	39	31	7	5	16	32	17	12	4	23	-1	-1
1	30	3	1	83	3	37	13	14	9	17	33	34	38	18	35	27	29	-1	-1
1	30	3	1	84	2	24	20	36	25	11	8	1	19	30	22	26	40	-1	-1
1	30	3	1	85	2	22	36	19	26	20	28	30	24	1	11	25	40	-1	-1
1	30	3	1	86	2	25	11	19	36	31	22	1	24	8	40	20	30	-1	-1
1	30	3	1	87	1	8	6	4	11	5	16	12	7	32	31	39	21	-1	-1
1	30	3	1	88	2	25	19	22	26	30	11	40	8	1	36	24	20	-1	-1
1	30	3	1	89	3	9	29	37	14	38	33	13	40	27	18	17	35	-1	-1
1	30	3	1	90	1	37	4	31	23	21	12	16	18	32	28	6	7	-1	-1
1	30	3	2	1	3	22	8	6	21	4	18	9	29	28	38	23	5	1	2.85
1	30	3	2	2	5	37	27	8	4	23	31	14	40	19	24	5	13	3	5.08
1	30	3	2	3	12	21	13	31	14	9	7	17	29	38	37	12	35	3	5.68
1	30	3	2	4	3	21	28	23	17	34	30	38	33	39	4	6	1	3	6.33
1	30	3	2	5	2	4	24	32	28	21	35	31	16	17	13	12	33	2	5.67
1	30	3	2	6	6	20	4	33	12	11	29	40	35	16	17	36	22	2	3.92
1	30	3	2	7	5	24	19	32	29	6	1	17	16	38	33	40	7	2	5.17
1	30	3	2	8	3	28	21	33	37	17	1	38	11	4	5	31	6	1	1.95
1	30	3	2	9	11	30	11	23	36	26	31	6	8	16	40	24	25	2	2.76
1	30	3	2	10	13	29	20	9	13	34	40	33	37	35	26	14	1	2	1.73
1	30	3	2	11	9	1	40	11	13	27	30	14	22	29	19	36	24	3	2.87
1	30	3	2	12	10	23	20	25	32	6	16	8	7	21	31	28	1	2	2.99
1	30	3	2	13	4	35	18	30	11	20	17	14	23	12	5	4	28	1	7.1
1	30	3	2	14	3	6	5	37	11	25	31	21	7	27	13	16	17	1	1.74
1	30	3	2	15	5	22	17	34	8	39	35	5	32	33	25	12	1	1	2.33
1	30	3	2	16	6	7	25	36	32	1	27	26	34	16	20	33	14	2	5.77
1	30	3	2	17	2	6	21	28	39	7	12	5	33	9	20	13	35	1	3.3
1	30	3	2	18	7	11	4	18	7	27	1	30	34	33	40	20	26	2	2.66
1	30	3	2	19	11	16	30	24	25	40	26	12	8	22	39	1	4	2	7.6
1	30	3	2	20	8	37	35	1	8	21	19	25	38	11	27	26	40	3	3.42
1	30	3	2	21	10	30	24	40	8	23	4	16	5	39	6	31	12	1	2.31
1	30	3	2	22	9	11	30	35	8	25	27	40	34	14	20	36	1	3	5.109999999
1	30	3	2	23	12	35	32	4	29	6	18	38	14	13	34	16	9	3	4.949999999
1	30	3	2	24	7	30	24	13	26	40	9	25	28	17	6	20	34	2	2.28
1	30	3	2	25	2	29	5	23	18	7	27	38	36	6	28	12	39	1	3.33
1	30	3	2	26	9	20	33	25	11	19	30	27	37	35	40	36	1	3	6.92
1	30	3	2	27	12	21	38	18	4	13	14	39	33	27	28	35	9	3	3.68
1	30	3	2	28	4	16	4	29	23	20	27	22	32	28	1	9	18	2	3.36
1	30	3	2	29	4	1	37	6	17	33	19	31	4	38	23	7	24	1	4.140000001
1	30	3	2	30	1	28	38	33	23	27	12	16	6	21	17	5	32	1	1.72
1	30	3	2	31	7	1	34	33	40	11	24	38	8	16	20	29	4	2	2.33
1	30	3	2	32	11	26	28	24	11	31	39	19	40	8	6	22	20	2	3.04
1	30	3	2	33	6	29	19	18	36	5	37	4	24	27	11	12	26	1	2.45
1	30	3	2	34	7	22	35	19	20	13	9	16	39	11	14	26	1	2	3.35
1	30	3	2	35	9	25	36	13	11	8	1	30	24	9	18	35	20	2	1.43
1	30	3	2	36	13	27	14	38	22	25	35	34	29	13	30	17	40	3	3.23
1	30	3	2	37	4	5	9	25	22	37	13	28	7	8	32	33	21	1	2.17
1	30	3	2	38	3	7	14	23	8	35	16	12	38	28	17	39	25	3	3.28
1	30	3	2	39	7	30	23	16	18	33	36	26	24	19	11	34	27	3	2.54
1	30	3	2	40	5	7	32	30	13	21	17	9	35	8	39	40	25	2	3.31
1	30	3	2	41	4	1	21	24	14	4	23	20	16	31	37	9	34	2	1.56
1	30	3	2	42	9	24	29	27	20	25	34	40	26	14	30	22	1	3	3.93
1	30	3	2	43	12	6	27	12	13	31	37	17	38	29	34	28	33	3	3.6
1	30	3	2	44	6	24	12	29	31	34	8	25	33	14	40	21	30	3	3.4
1	30	3	2	45	4	22	25	33	16	5	18	21	28	38	35	8	12	1	1.77
1	30	3	2	46	12	37	38	14	7	5	6	13	34	21	35	27	17	3	2.8
1	30	3	2	47	5	21	19	34	14	29	24	36	4	11	16	23	9	2	4
1	30	3	2	48	10	1	30	8	4	5	7	16	21	39	28	23	25	1	1.79
1	30	3	2	49	8	21	18	25	30	33	22	11	34	24	36	1	29	3	9.149999999
1	30	3	2	50	12	4	37	29	14	7	35	33	16	17	34	38	5	1	2.81
1	30	3	2	51	7	24	35	18	32	22	11	9	20	36	12	34	30	2	1.57
1	30	3	2	52	8	27	26	20	24	31	9	14	1	11	34	36	22	2	1.99
1	30	3	2	53	3	16	7	37	11	30	28	5	21	29	9	39	13	1	1.81
1	30	3	2	54	10	1	32	8	5	23	22	28	39	21	7	12	30	1	2.04
1	30	3	2	55	2	31	23	24	34	14	39	27	6	17	21	4	7	3	2.65
1	30	3	2	56	2	17	35	29	21	30	31	4	32	6	27	7	16	3	2.33
1	30	3	2	57	13	19	14	38	26	27	33	35	34	36	11	17	37	3	3.2
1	30	3	2	58	3	32	17	25	4	35	30	38	12	33	16	6	21	2	4.689999999
1	30	3	2	59	6	32	38	1	36	40	26	4	17	34	12	9	20	2	1.98
1	30	3	2	60	9	17	25	1	26	22	35	19	27	29	40	20	11	2	2.49
1	30	3	2	61	12	16	32	29	34	33	14	27	21	6	17	35	38	3	3.36
1	30	3	2	62	8	1	26	30	19	13	33	22	11	25	18	35	39	3	6.279999999
1	30	3	2	63	1	33	32	5	29	21	12	39	31	16	17	34	6	1	2.14
1	30	3	2	64	4	31	38	13	7	18	6	25	1	21	37	20	32	2	1.77
1	30	3	2	65	3	17	28	1	6	36	16	12	9	33	32	31	35	1	3.31
1	30	3	2	66	10	16	32	5	4	40	7	19	8	26	23	21	31	1	1.57
1	30	3	2	67	10	32	4	23	24	8	12	40	39	1	5	28	31	1	1.82
1	30	3	2	68	7	18	36	30	38	23	34	11	40	13	19	24	4	2	3.23
1	30	3	2	69	2	32	5	6	33	9	37	27	4	28	1	7	12	1	3.53
1	30	3	2	70	3	25	37	23	17	21	27	33	16	5	30	4	39	1	4.34
1	30	3	2	71	7	26	37	8	20	30	36	31	28	27	29	1	35	3	2.13
1	30	3	2	72	11	25	19	24	21	22	39	1	36	32	26	11	28	3	3.34
1	30	3	2	73	5	24	29	30	14	32	31	19	27	36	12	21	13	3	2.63
1	30	3	2	74	1	4	13	27	16	21	23	39	37	31	9	32	12	3	1.81
1	30	3	2	75	7	14	26	37	22	7	13	32	24	40	27	1	36	3	3.09
1	30	3	2	76	13	1	8	33	34	18	11	27	30	17	35	14	38	3	3.11
1	30	3	2	77	12	18	14	38	17	29	21	31	13	37	12	23	34	3	3.8
1	30	3	2	78	1	12	39	37	21	31	14	28	16	33	6	38	23	1	3.06
1	30	3	2	79	9	26	30	17	25	13	14	11	20	34	22	36	24	2	3.35
1	30	3	2	80	10	21	39	16	28	23	19	6	1	32	5	25	11	1	1.89
1	30	3	2	81	10	23	21	32	28	6	40	1	36	12	16	22	5	1	1.37
1	30	3	2	82	5	4	21	5	33	11	36	27	6	19	9	37	25	1	1.46
1	30	3	2	83	5	29	23	12	36	32	20	28	40	34	33	17	25	2	1.74
1	30	3	2	84	12	37	35	28	39	33	18	38	9	14	13	23	6	3	4.039999999
1	30	3	2	85	8	25	18	19	32	37	33	11	30	38	20	8	26	2	1.95
1	30	3	2	86	11	8	40	22	1	25	19	39	11	28	12	16	36	1	3.96
1	30	3	2	87	8	9	25	30	8	19	17	23	36	22	13	1	27	1	2.97
1	30	3	2	88	6	26	21	18	12	35	9	22	29	5	30	19	36	1	1.13
1	30	3	2	89	11	32	30	8	26	39	5	19	11	22	21	36	25	1	1.33
1	30	3	2	90	1	31	7	23	32	14	17	5	28	37	27	21	16	1	1.53
1	30	3	2	91	11	24	8	21	1	26	23	20	39	5	40	11	22	2	2.51
1	30	3	2	92	10	26	28	32	39	16	6	25	23	5	31	30	8	1	1.81
1	30	3	2	93	6	8	24	11	4	18	7	29	34	14	31	36	25	3	1.57
1	30	3	2	94	13	38	37	27	26	36	1	17	29	9	11	33	14	3	2.03
1	30	3	2	95	12	7	13	14	9	18	35	32	38	39	29	33	21	3	1.87
1	30	3	2	96	2	14	32	29	36	4	39	31	37	18	6	5	23	1	2.14
1	30	3	2	97	8	24	17	40	8	4	35	19	25	26	14	30	13	3	3.08
