subject,session,run,block,trial_in_block,n_options,dominant_symbol,alternative_symbol,response,correct,rt
1,1,3,4,21,2,4,3,4,1,1.5862
1,1,3,4,22,2,6,2,2,0,1.1753
1,1,3,4,23,2,5,4,4,0,1.8808
1,1,3,4,24,2,5,4,5,1,1.7734
1,1,3,4,25,2,4,3,3,0,1.7068
1,1,3,4,26,2,2,5,2,1,2.3262
1,1,3,4,27,2,3,6,3,1,1.5017
1,1,3,4,28,2,1,6,6,0,1.3338
1,1,3,4,29,2,4,2,2,0,1.2811
1,1,3,4,30,2,1,3,1,1,1.9499
1,1,3,4,31,2,6,4,6,1,1.1721
1,1,3,4,32,2,5,2,5,1,1.1301
1,1,3,4,33,2,5,2,2,0,1.2501
1,1,3,4,34,2,3,1,3,1,1.9037
1,1,3,4,35,2,1,3,1,1,1.9921
1,1,3,4,36,2,1,2,1,1,1.3405
1,1,3,4,37,2,2,4,2,1,1.1485
1,1,3,4,38,2,2,1,1,0,1.8594
1,1,3,4,39,2,6,2,6,1,0.9038
1,1,3,4,40,2,1,6,1,1,1.2249
1,1,3,4,41,2,1,5,1,1,1.2611
1,1,3,4,42,2,3,5,3,1,1.1199
1,1,3,4,43,2,4,6,4,1,1.1441
1,1,3,4,44,2,6,2,2,0,1.2949
1,1,3,4,45,2,6,1,1,0,1.2753
1,1,3,4,46,2,1,4,4,0,1.7997
1,1,3,4,47,2,4,6,4,1,1.5837
1,1,3,4,48,2,3,1,1,0,1.1884
1,1,3,4,49,2,4,6,4,1,2.006
1,1,3,4,50,2,6,2,6,1,1.3859
1,1,4,1,1,2,1,3,1,1,1.6659
1,1,4,1,2,2,5,3,3,0,1.9398
1,1,4,1,3,2,2,1,2,1,2.3263
1,1,4,1,4,2,6,3,6,1,1.245
1,1,4,1,5,2,6,3,6,1,1.0237
1,1,4,1,6,2,3,1,1,0,1.34
1,1,4,1,7,2,4,6,4,1,1.7825
1,1,4,1,8,2,1,3,1,1,2.0356
1,1,4,1,9,2,3,2,3,1,1.6542
1,1,4,1,10,2,3,5,3,1,1.4968
1,1,4,1,11,2,6,2,6,1,1.0888
1,1,4,1,12,2,6,1,6,1,1.1305
1,1,4,1,13,2,2,4,2,1,1.1056
1,1,4,1,14,2,6,5,6,1,1.115
1,1,4,1,15,2,1,2,1,1,1.2992
1,1,4,1,16,2,6,5,6,1,0.98
1,1,4,1,17,2,4,5,4,1,1.9533
1,1,4,1,18,2,1,2,2,0,2.1516
1,1,4,1,19,2,1,4,4,0,1.6809
1,1,4,1,20,2,4,3,3,0,1.7089
1,1,4,1,21,2,4,6,4,1,1.7035
1,1,4,1,22,2,2,4,2,1,2.184
1,1,4,1,23,2,5,3,5,1,1.8928
1,1,4,1,24,2,2,6,6,0,1.1811
1,1,4,1,25,2,5,6,5,1,1.4704
1,1,4,1,26,2,3,4,4,0,1.8799
1,1,4,1,27,2,2,5,2,1,1.0848
1,1,4,1,28,2,5,3,5,1,1.4943
1,1,4,1,29,2,3,2,3,1,1.4074
1,1,4,1,30,2,1,5,1,1,1.4841
1,1,4,1,31,2,6,5,6,1,1.4453
1,1,4,1,32,2,4,3,3,0,1.8563
1,1,4,1,33,2,1,3,1,1,1.3818
1,1,4,1,34,2,2,1,2,1,1.1712
1,1,4,1,35,2,3,1,3,1,1.7054
1,1,4,1,36,2,4,2,2,0,1.3856
1,1,4,1,37,2,5,6,5,1,2.0184
1,1,4,1,38,2,3,4,4,0,2.2608
1,1,4,1,39,2,6,4,6,1,1.0497
1,1,4,1,40,2,3,6,3,1,1.7482
1,1,4,1,41,2,2,3,2,1,1.1068
1,1,4,1,42,2,2,3,2,1,2.8918
1,1,4,1,43,2,6,5,6,1,1.0505
1,1,4,1,44,2,5,2,5,1,1.3821
1,1,4,1,45,2,4,3,3,0,2.0348
1,1,4,1,46,2,1,5,1,1,1.9374
1,1,4,1,47,2,5,2,5,1,1.2881
1,1,4,1,48,2,6,2,6,1,1.0494
1,1,4,1,49,2,5,3,5,1,1.3486
1,1,4,1,50,2,4,1,4,1,2.4033
1,1,4,2,1,6,3,,5,0,1.397
1,1,4,2,2,6,6,,6,1,0.941
1,1,4,2,3,6,4,,1,0,1.0361
1,1,4,2,4,6,5,,2,0,1.8431
1,1,4,2,5,6,4,,5,0,1.3854
1,1,4,2,6,6,6,,6,1,1.0416
1,1,4,2,7,6,5,,5,1,0.9898
1,1,4,2,8,6,1,,1,1,0.86
1,1,4,2,9,6,4,,4,1,1.9184
1,1,4,2,10,6,2,,4,0,1.6546
1,1,4,2,11,6,1,,6,0,1.2198
1,1,4,2,12,6,6,,6,1,0.9477
1,1,4,2,13,6,6,,6,1,0.9791
1,1,4,2,14,6,1,,1,1,1.1684
1,1,4,2,15,6,6,,6,1,0.8866
1,1,4,2,16,6,6,,6,1,0.8085
1,1,4,2,17,6,4,,5,0,1.4383
1,1,4,2,18,6,2,,5,0,1.4928
1,1,4,2,19,6,2,,2,1,0.8572
1,1,4,2,20,6,4,,1,0,2.1237
1,1,4,2,21,6,3,,1,0,1.3828
1,1,4,2,22,6,5,,5,1,1.0874
1,1,4,2,23,6,1,,1,1,1.0974
1,1,4,2,24,6,3,,4,0,2.3704
1,1,4,2,25,6,3,,2,0,2.0983
1,1,4,2,26,6,3,,3,1,1.7418
1,1,4,2,27,6,4,,5,0,1.3731
1,1,4,2,28,6,2,,6,0,2.4698
1,1,4,2,29,6,1,,1,1,1.0256
1,1,4,2,30,6,5,,5,1,1.1341
1,1,4,2,31,6,5,,3,0,1.4305
1,1,4,2,32,6,6,,1,0,1.4528
1,1,4,2,33,6,1,,5,0,2.1625
1,1,4,2,34,6,2,,2,1,0.9391
1,1,4,2,35,6,6,,4,0,2.3631
1,1,4,2,36,6,2,,2,1,1.5481
1,1,4,2,37,6,2,,2,1,1.2332
1,1,4,2,38,6,5,,5,1,0.9646
1,1,4,2,39,6,4,,6,0,1.6834
1,1,4,2,40,6,5,,4,0,1.968
1,1,4,2,41,6,6,,6,1,1.2165
1,1,4,2,42,6,4,,4,1,2.1492
1,1,4,2,43,6,3,,3,1,1.2669
1,1,4,2,44,6,5,,6,0,0.8855
1,1,4,2,45,6,1,,2,0,1.2347
1,1,4,2,46,6,2,,2,1,0.9452
1,1,4,2,47,6,3,,3,1,1.2167
1,1,4,2,48,6,1,,4,0,1.7808
1,1,4,2,49,6,6,,6,1,0.8292
1,1,4,2,50,6,3,,2,0,1.3612
1,1,4,3,1,2,4,3,4,1,2.1358
1,1,4,3,2,2,1,2,1,1,1.0622
1,1,4,3,3,2,4,2,4,1,2.6088
1,1,4,3,4,2,3,2,2,0,1.9002
1,1,4,3,5,2,2,3,2,1,2.0801
1,1,4,3,6,2,5,4,5,1,2.0633
1,1,4,3,7,2,1,3,1,1,1.2659
1,1,4,3,8,2,4,6,4,1,1.572
1,1,4,3,9,2,6,5,6,1,0.8894
1,1,4,3,10,2,5,2,2,0,1.1955
1,1,4,3,11,2,6,2,6,1,0.9881
1,1,4,3,12,2,3,6,3,1,1.4333
1,1,4,3,13,2,5,2,2,0,1.188
1,1,4,3,14,2,4,2,4,1,1.7169
1,1,4,3,15,2,2,3,2,1,1.1732
1,1,4,3,16,2,3,1,3,1,1.2434
1,1,4,3,17,2,1,2,1,1,1.3742
1,1,4,3,18,2,2,6,2,1,0.9558
1,1,4,3,19,2,2,1,1,0,1.5955
1,1,4,3,20,2,3,2,2,0,1.4513
1,1,4,3,21,2,1,5,1,1,0.9131
1,1,4,3,22,2,5,3,5,1,1.3932
1,1,4,3,23,2,1,2,1,1,1.2461
1,1,4,3,24,2,4,5,4,1,2.0165
1,1,4,3,25,2,5,6,5,1,1.076
1,1,4,3,26,2,5,1,5,1,1.4221
1,1,4,3,27,2,3,1,3,1,1.61
1,1,4,3,28,2,3,1,3,1,1.1507
1,1,4,3,29,2,1,4,1,1,1.2858
1,1,4,3,30,2,6,2,6,1,1.1751
1,1,4,3,31,2,6,2,6,1,1.0205
1,1,4,3,32,2,3,4,3,1,1.7207
1,1,4,3,33,2,4,1,4,1,1.9599
1,1,4,3,34,2,6,4,6,1,0.9737
1,1,4,3,35,2,5,2,5,1,1.4356
1,1,4,3,36,2,6,3,3,0,1.6069
1,1,4,3,37,2,2,3,2,1,1.0777
1,1,4,3,38,2,5,6,5,1,2.1269
1,1,4,3,39,2,1,3,1,1,1.2625
1,1,4,3,40,2,6,2,6,1,1.2647
1,1,4,3,41,2,4,5,4,1,1.7468
1,1,4,3,42,2,6,3,6,1,1.0086
1,1,4,3,43,2,6,2,6,1,0.9882
1,1,4,3,44,2,2,1,2,1,1.0496
1,1,4,3,45,2,6,3,3,0,1.2691
1,1,4,3,46,2,3,1,3,1,1.2507
1,1,4,3,47,2,4,1,4,1,1.6376
1,1,4,3,48,2,2,1,2,1,1.112
1,1,4,3,49,2,1,6,1,1,1.8083
1,1,4,3,50,2,2,5,2,1,1.0843
1,1,4,4,1,6,4,,1,0,1.0757
1,1,4,4,2,6,5,,5,1,1.2412
1,1,4,4,3,6,2,,1,0,1.2928
1,1,4,4,4,6,4,,3,0,1.1926
1,1,4,4,5,6,6,,6,1,0.8408
1,1,4,4,6,6,2,,2,1,0.9886
1,1,4,4,7,6,2,,2,1,0.8744
1,1,4,4,8,6,4,,5,0,1.5643
1,1,4,4,9,6,6,,6,1,0.8938
1,1,4,4,10,6,1,,1,1,1.2477
1,1,4,4,11,6,2,,6,0,2.0188
1,1,4,4,12,6,6,,6,1,0.7208
1,1,4,4,13,6,5,,5,1,1.6582
1,1,4,4,14,6,3,,2,0,1.2593
1,1,4,4,15,6,5,,2,0,0.9694
1,1,4,4,16,6,6,,5,0,1.1393
1,1,4,4,17,6,6,,5,0,1.8619
1,1,4,4,18,6,2,,2,1,2.7468
1,1,4,4,19,6,5,,5,1,1.5036
1,1,4,4,20,6,4,,5,0,1.1926
1,1,4,4,21,6,3,,3,1,1.2728
1,1,4,4,22,6,1,,4,0,1.1468
1,1,4,4,23,6,1,,6,0,1.0047
1,1,4,4,24,6,3,,3,1,1.4939
1,1,4,4,25,6,2,,2,1,1.0549
1,1,4,4,26,6,3,,3,1,1.1616
1,1,4,4,27,6,1,,1,1,2.0472
1,1,4,4,28,6,5,,6,0,0.9771
1,1,4,4,29,6,2,,2,1,1.1936
1,1,4,4,30,6,3,,1,0,1.7277
1,1,4,4,31,6,6,,6,1,0.9544
1,1,4,4,32,6,1,,2,0,2.1687
1,1,4,4,33,6,2,,2,1,1.0736
1,1,4,4,34,6,4,,1,0,1.2761
1,1,4,4,35,6,5,,2,0,1.4812
1,1,4,4,36,6,4,,1,0,1.8539
1,1,4,4,37,6,3,,5,0,1.7476
1,1,4,4,38,6,4,,5,0,1.1011
1,1,4,4,39,6,4,,6,0,1.2017
1,1,4,4,40,6,6,,6,1,0.8182
1,1,4,4,41,6,3,,4,0,2.3262
1,1,4,4,42,6,5,,5,1,1.2566
1,1,4,4,43,6,1,,3,0,1.787
1,1,4,4,44,6,3,,3,1,1.2359
1,1,4,4,45,6,5,,1,0,1.1738
1,1,4,4,46,6,1,,1,1,0.8232
1,1,4,4,47,6,1,,1,1,0.9879
1,1,4,4,48,6,6,,6,1,0.9378
1,1,4,4,49,6,6,,6,1,1.0337
1,1,4,4,50,6,6,,6,1,0.8849
1,1,5,1,1,6,2,,1,0,1.0665
1,1,5,1,2,6,6,,6,1,0.9125
1,1,5,1,3,6,6,,6,1,1.1043
1,1,5,1,4,6,5,,3,0,1.5453
1,1,5,1,5,6,2,,2,1,1.0197
1,1,5,1,6,6,1,,1,1,1.2876
1,1,5,1,7,6,4,,2,0,1.129
1,1,5,1,8,6,2,,2,1,1.1798
1,1,5,1,9,6,3,,3,1,1.3452
1,1,5,1,10,6,3,,3,1,1.1685
1,1,5,1,11,6,1,,5,0,1.6387
1,1,5,1,12,6,5,,5,1,1.0135
1,1,5,1,13,6,6,,6,1,0.9145
1,1,5,1,14,6,1,,1,1,1.0746
1,1,5,1,15,6,4,,4,1,1.9172
1,1,5,1,16,6,4,,3,0,1.156
1,1,5,1,17,6,2,,2,1,1.2536
1,1,5,1,18,6,6,,6,1,0.8733
1,1,5,1,19,6,3,,6,0,1.6914
1,1,5,1,20,6,5,,5,1,1.1591
1,1,5,1,21,6,3,,3,1,1.2304
1,1,5,1,22,6,5,,6,0,0.9613
1,1,5,1,23,6,6,,6,1,0.9556
1,1,5,1,24,6,1,,5,0,1.355
1,1,5,1,25,6,4,,5,0,1.0453
1,1,5,1,26,6,3,,4,0,1.5312
1,1,5,1,27,6,3,,5,0,1.4226
1,1,5,1,28,6,5,,5,1,0.9332
1,1,5,1,29,6,6,,6,1,0.9327
1,1,5,1,30,6,5,,1,0,1.2044
1,1,5,1,31,6,2,,2,1,1.1252
1,1,5,1,32,6,6,,6,1,1.6922
1,1,5,1,33,6,6,,6,1,0.8615
1,1,5,1,34,6,5,,2,0,1.2484
1,1,5,1,35,6,6,,2,0,1.4863
1,1,5,1,36,6,2,,1,0,1.3313
1,1,5,1,37,6,4,,4,1,1.2769
1,1,5,1,38,6,1,,1,1,1.2308
1,1,5,1,39,6,1,,1,1,1.1545
1,1,5,1,40,6,6,,6,1,1.8016
1,1,5,1,41,6,2,,3,0,1.5737
1,1,5,1,42,6,4,,3,0,1.2385
1,1,5,1,43,6,1,,2,0,1.1418
1,1,5,1,44,6,4,,5,0,1.7359
1,1,5,1,45,6,4,,6,0,0.7061
1,1,5,1,46,6,2,,2,1,0.8557
1,1,5,1,47,6,3,,3,1,1.2736
1,1,5,1,48,6,5,,2,0,1.051
1,1,5,1,49,6,1,,1,1,1.7939
1,1,5,1,50,6,3,,5,0,1.1498
1,1,5,2,1,2,5,1,5,1,1.5975
1,1,5,2,2,2,2,6,2,1,0.9622
1,1,5,2,3,2,2,3,2,1,1.0246
1,1,5,2,4,2,2,3,2,1,1.277
1,1,5,2,5,2,5,3,3,0,1.7896
1,1,5,2,6,2,6,1,6,1,0.8855
1,1,5,2,7,2,4,3,4,1,1.7347
1,1,5,2,8,2,4,2,4,1,1.2544
1,1,5,2,9,2,1,3,1,1,1.8652
1,1,5,2,10,2,1,6,1,1,1.4427
1,1,5,2,11,2,4,5,5,0,1.6604
1,1,5,2,12,2,6,4,6,1,0.8572
1,1,5,2,13,2,3,1,3,1,1.3091
1,1,5,2,14,2,3,2,3,1,1.0848
1,1,5,2,15,2,3,5,3,1,1.3025
1,1,5,2,16,2,6,4,4,0,1.5591
1,1,5,2,17,2,5,2,5,1,1.8163
1,1,5,2,18,2,3,1,3,1,0.9803
1,1,5,2,19,2,6,1,6,1,1.2007
1,1,5,2,20,2,3,5,3,1,1.3342
1,1,5,2,21,2,1,3,1,1,1.4617
1,1,5,2,22,2,4,2,2,0,1.4404
1,1,5,2,23,2,6,4,4,0,1.4778
1,1,5,2,24,2,2,5,2,1,1.1147
1,1,5,2,25,2,5,6,5,1,1.8269
1,1,5,2,26,2,1,5,1,1,1.086
1,1,5,2,27,2,4,6,4,1,1.6396
1,1,5,2,28,2,1,4,1,1,1.6268
1,1,5,2,29,2,2,5,2,1,1.1335
1,1,5,2,30,2,2,1,1,0,1.8134
1,1,5,2,31,2,1,6,1,1,2.732
1,1,5,2,32,2,4,6,4,1,1.8903
1,1,5,2,33,2,5,2,2,0,1.0993
1,1,5,2,34,2,1,5,1,1,1.3914
1,1,5,2,35,2,5,6,5,1,2.076
1,1,5,2,36,2,6,1,6,1,1.0055
1,1,5,2,37,2,6,4,4,0,1.3381
1,1,5,2,38,2,3,5,3,1,1.1403
1,1,5,2,39,2,6,1,1,0,1.4998
1,1,5,2,40,2,3,4,4,0,2.1437
1,1,5,2,41,2,3,2,2,0,1.9127
1,1,5,2,42,2,6,4,6,1,0.9396
1,1,5,2,43,2,4,5,5,0,2.9234
1,1,5,2,44,2,4,1,4,1,1.4926
1,1,5,2,45,2,5,6,5,1,1.2942
1,1,5,2,46,2,2,1,2,1,0.9752
1,1,5,2,47,2,6,4,6,1,0.845
1,1,5,2,48,2,2,4,2,1,1.1521
1,1,5,2,49,2,5,2,5,1,1.8469
1,1,5,2,50,2,1,4,1,1,1.0892
1,1,5,3,1,6,1,,5,0,1.5123
1,1,5,3,2,6,4,,1,0,1.0352
1,1,5,3,3,6,2,,2,1,0.8503
1,1,5,3,4,6,5,,1,0,2.6303
1,1,5,3,5,6,6,,5,0,1.2596
1,1,5,3,6,6,2,,2,1,0.873
1,1,5,3,7,6,2,,5,0,1.9155
1,1,5,3,8,6,3,,3,1,1.1824
1,1,5,3,9,6,4,,5,0,1.4916
1,1,5,3,10,6,3,,6,0,0.9519
1,1,5,3,11,6,4,,3,0,1.1217
1,1,5,3,12,6,4,,4,1,2.0059
1,1,5,3,13,6,1,,4,0,2.2174
1,1,5,3,14,6,5,,2,0,1.1835
1,1,5,3,15,6,5,,5,1,0.785
1,1,5,3,16,6,5,,3,0,2.358
1,1,5,3,17,6,3,,3,1,1.9267
1,1,5,3,18,6,3,,3,1,2.0937
1,1,5,3,19,6,6,,2,0,1.4546
1,1,5,3,20,6,6,,6,1,0.8041
1,1,5,3,21,6,2,,2,1,0.8573
1,1,5,3,22,6,4,,1,0,1.6125
1,1,5,3,23,6,5,,1,0,2.3796
1,1,5,3,24,6,6,,6,1,0.9073
1,1,5,3,25,6,5,,5,1,3.276
1,1,5,3,26,6,3,,3,1,2.4435
1,1,5,3,27,6,6,,4,0,2.3981
1,1,5,3,28,6,4,,3,0,1.1487
1,1,5,3,29,6,1,,1,1,1.1192
1,1,5,3,30,6,6,,6,1,0.8396
1,1,5,3,31,6,2,,2,1,0.9395
1,1,5,3,32,6,6,,6,1,0.8743
1,1,5,3,33,6,6,,1,0,0.9573
1,1,5,3,34,6,2,,2,1,1.2723
1,1,5,3,35,6,6,,3,0,1.7702
1,1,5,3,36,6,5,,5,1,0.8994
1,1,5,3,37,6,3,,3,1,1.0601
1,1,5,3,38,6,1,,1,1,1.0547
1,1,5,3,39,6,3,,3,1,1.1621
1,1,5,3,40,6,1,,2,0,1.7921
1,1,5,3,41,6,4,,1,0,1.7196
1,1,5,3,42,6,2,,5,0,1.4577
1,1,5,3,43,6,1,,5,0,0.8882
1,1,5,3,44,6,5,,5,1,0.7243
1,1,5,3,45,6,4,,1,0,1.4528
1,1,5,3,46,6,1,,1,1,1.4597
1,1,5,3,47,6,1,,2,0,1.2459
1,1,5,3,48,6,2,,3,0,1.4521
1,1,5,3,49,6,3,,5,0,1.4728
1,1,5,3,50,6,6,,6,1,0.9655
1,1,5,4,1,2,4,2,2,0,1.1694
1,1,5,4,2,2,1,4,1,1,1.1862
1,1,5,4,3,2,3,6,3,1,1.224
1,1,5,4,4,2,1,2,2,0,1.1481
1,1,5,4,5,2,6,5,6,1,0.8622
1,1,5,4,6,2,4,3,3,0,1.3609
1,1,5,4,7,2,6,4,6,1,0.8264
1,1,5,4,8,2,1,5,5,0,1.7264
1,1,5,4,9,2,5,4,5,1,1.401
1,1,5,4,10,2,3,2,3,1,1.1577
1,1,5,4,11,2,4,5,4,1,1.1805
1,1,5,4,12,2,1,3,3,0,4.546
1,1,5,4,13,2,2,4,2,1,1.5764
1,1,5,4,14,2,6,2,2,0,1.374
1,1,5,4,15,2,5,6,5,1,1.6069
1,1,5,4,16,2,5,2,5,1,1.8831
1,1,5,4,17,2,2,4,2,1,2.4356
1,1,5,4,18,2,6,3,6,1,1.0457
1,1,5,4,19,2,6,3,3,0,3.3935
1,1,5,4,20,2,3,4,3,1,1.7187
1,1,5,4,21,2,2,4,2,1,1.2384
1,1,5,4,22,2,4,6,4,1,1.2421
1,1,5,4,23,2,5,6,5,1,1.1818
1,1,5,4,24,2,2,1,2,1,1.0436
1,1,5,4,25,2,5,1,5,1,2.286
1,1,5,4,26,2,2,3,2,1,0.9988
1,1,5,4,27,2,6,2,6,1,1.1235
1,1,5,4,28,2,4,2,2,0,3.7231
1,1,5,4,29,2,1,3,1,1,1.2202
1,1,5,4,30,2,1,6,1,1,2.0726
1,1,5,4,31,2,6,5,6,1,0.9688
1,1,5,4,32,2,1,5,1,1,1.0955
1,1,5,4,33,2,2,4,2,1,0.8643
1,1,5,4,34,2,6,4,6,1,0.9953
1,1,5,4,35,2,6,5,6,1,1.1844
1,1,5,4,36,2,2,5,2,1,1.1411
1,1,5,4,37,2,5,2,2,0,1.5158
1,1,5,4,38,2,4,1,1,0,1.1833
1,1,5,4,39,2,3,5,5,0,2.1124
1,1,5,4,40,2,2,1,2,1,1.243
1,1,5,4,41,2,3,5,5,0,2.2708
1,1,5,4,42,2,5,4,5,1,2.0991
1,1,5,4,43,2,4,3,3,0,1.9868
1,1,5,4,44,2,5,6,5,1,1.9712
1,1,5,4,45,2,3,2,3,1,2.7447
1,1,5,4,46,2,3,6,3,1,1.2458
1,1,5,4,47,2,4,2,4,1,1.8886
1,1,5,4,48,2,6,5,6,1,0.9693
1,1,5,4,49,2,1,4,1,1,1.9914
1,1,5,4,50,2,3,6,3,1,1.2764
1,2,1,1,1,6,4,,2,0,1.1683
1,2,1,1,2,6,3,,1,0,1.8088
1,2,1,1,3,6,1,,5,0,1.5765
1,2,1,1,4,6,4,,4,1,1.5132
1,2,1,1,5,6,5,,6,0,2.4323
1,2,1,1,6,6,3,,1,0,1.4865
1,2,1,1,7,6,2,,2,1,1.1554
1,2,1,1,8,6,3,,5,0,3.4023
1,2,1,1,9,6,4,,6,0,1.1196
1,2,1,1,10,6,1,,1,1,0.8835
1,2,1,1,11,6,6,,6,1,1.2698
1,2,1,1,12,6,2,,2,1,0.9673
1,2,1,1,13,6,5,,5,1,1.3338
1,2,1,1,14,6,1,,3,0,1.3495
1,2,1,1,15,6,1,,1,1,0.9121
1,2,1,1,16,6,2,,2,1,0.8009
1,2,1,1,17,6,6,,5,0,1.1898
1,2,1,1,18,6,4,,4,1,1.6233
1,2,1,1,19,6,1,,1,1,0.8589
1,2,1,1,20,6,4,,1,0,1.7739
1,2,1,1,21,6,2,,5,0,1.4631
1,2,1,1,22,6,2,,1,0,1.1338
1,2,1,1,23,6,3,,5,0,1.504
1,2,1,1,24,6,4,,6,0,1.0608
1,2,1,1,25,6,6,,6,1,0.8744
1,2,1,1,26,6,5,,5,1,0.8126
1,2,1,1,27,6,2,,1,0,1.9384
1,2,1,1,28,6,3,,4,0,1.3806
1,2,1,1,29,6,1,,5,0,3.0857
1,2,1,1,30,6,5,,2,0,0.9279
1,2,1,1,31,6,6,,6,1,0.9242
1,2,1,1,32,6,2,,4,0,2.941
1,2,1,1,33,6,5,,5,1,1.1419
1,2,1,1,34,6,5,,3,0,1.5172
1,2,1,1,35,6,4,,4,1,2.4648
1,2,1,1,36,6,6,,2,0,3.0737
1,2,1,1,37,6,3,,5,0,1.606
1,2,1,1,38,6,5,,6,0,1.1898
1,2,1,1,39,6,6,,6,1,0.8545
1,2,1,1,40,6,1,,4,0,2.3296
1,2,1,1,41,6,6,,6,1,0.8763
1,2,1,1,42,6,6,,6,1,0.8468
1,2,1,1,43,6,4,,6,0,1.3307
1,2,1,1,44,6,5,,5,1,1.2775
1,2,1,1,45,6,3,,3,1,1.9514
1,2,1,1,46,6,6,,6,1,1.829
1,2,1,1,47,6,2,,2,1,1.0886
1,2,1,1,48,6,1,,1,1,2.4583
1,2,1,1,49,6,6,,6,1,1.2602
1,2,1,1,50,6,3,,5,0,2.8308
1,2,1,2,1,2,4,5,5,0,4.1537
1,2,1,2,2,2,1,2,2,0,1.1531
1,2,1,2,3,2,4,1,1,0,2.3073
1,2,1,2,4,2,6,2,2,0,1.2065
1,2,1,2,5,2,5,3,5,1,1.271
1,2,1,2,6,2,3,6,3,1,1.1924
1,2,1,2,7,2,1,4,1,1,1.1983
1,2,1,2,8,2,5,2,5,1,1.4113
1,2,1,2,9,2,1,6,6,0,1.2003
1,2,1,2,10,2,5,2,2,0,1.1203
1,2,1,2,11,2,4,6,4,1,1.5083
1,2,1,2,12,2,6,3,6,1,1.5967
1,2,1,2,13,2,3,4,3,1,2.2412
1,2,1,2,14,2,1,4,1,1,2.2362
1,2,1,2,15,2,6,4,6,1,1.2227
1,2,1,2,16,2,6,1,6,1,0.971
1,2,1,2,17,2,1,6,1,1,1.4655
1,2,1,2,18,2,4,3,3,0,2.2114
1,2,1,2,19,2,3,4,4,0,1.4985
1,2,1,2,20,2,4,5,4,1,1.9506
1,2,1,2,21,2,2,6,2,1,2.0207
1,2,1,2,22,2,4,5,5,0,1.5917
1,2,1,2,23,2,4,3,3,0,2.0721
1,2,1,2,24,2,2,4,2,1,1.0771
1,2,1,2,25,2,5,1,1,0,1.5833
1,2,1,2,26,2,6,1,6,1,0.7682
1,2,1,2,27,2,2,6,2,1,1.0781
1,2,1,2,28,2,6,2,6,1,0.9447
1,2,1,2,29,2,2,6,2,1,1.9529
1,2,1,2,30,2,6,1,6,1,0.9505
1,2,1,2,31,2,5,2,2,0,1.7022
1,2,1,2,32,2,1,4,4,0,2.658
1,2,1,2,33,2,5,3,5,1,1.6702
1,2,1,2,34,2,2,6,6,0,1.2884
1,2,1,2,35,2,3,6,3,1,1.2535
1,2,1,2,36,2,1,3,3,0,2.4395
1,2,1,2,37,2,6,4,4,0,1.621
1,2,1,2,38,2,6,5,5,0,1.4765
1,2,1,2,39,2,3,2,3,1,2.1376
1,2,1,2,40,2,3,5,3,1,1.2877
1,2,1,2,41,2,5,6,5,1,1.7059
1,2,1,2,42,2,2,5,2,1,1.0977
1,2,1,2,43,2,2,4,2,1,1.3307
1,2,1,2,44,2,1,3,1,1,1.731
1,2,1,2,45,2,3,2,3,1,2.2098
1,2,1,2,46,2,3,4,3,1,1.2778
1,2,1,2,47,2,2,3,2,1,1.5356
1,2,1,2,48,2,5,1,5,1,2.0547
1,2,1,2,49,2,6,2,6,1,1.2408
1,2,1,2,50,2,4,6,6,0,1.2602
1,2,1,3,1,6,1,,1,1,1.0479
1,2,1,3,2,6,4,,2,0,0.9798
1,2,1,3,3,6,5,,5,1,1.5319
1,2,1,3,4,6,3,,4,0,2.3555
1,2,1,3,5,6,3,,3,1,1.2207
1,2,1,3,6,6,3,,3,1,1.1444
1,2,1,3,7,6,1,,6,0,1.8565
1,2,1,3,8,6,6,,6,1,1.366
1,2,1,3,9,6,5,,5,1,2.4033
1,2,1,3,10,6,1,,1,1,2.7745
1,2,1,3,11,6,6,,6,1,1.0193
1,2,1,3,12,6,2,,2,1,0.9195
1,2,1,3,13,6,4,,1,0,2.7602
1,2,1,3,14,6,5,,5,1,1.4968
1,2,1,3,15,6,3,,1,0,1.2014
1,2,1,3,16,6,5,,2,0,1.3458
1,2,1,3,17,6,3,,3,1,1.4209
1,2,1,3,18,6,6,,6,1,1.2082
1,2,1,3,19,6,5,,2,0,2.4933
1,2,1,3,20,6,3,,5,0,1.1604
1,2,1,3,21,6,6,,6,1,0.8428
1,2,1,3,22,6,2,,2,1,1.151
1,2,1,3,23,6,6,,5,0,1.4306
1,2,1,3,24,6,2,,2,1,2.2524
1,2,1,3,25,6,2,,2,1,1.1583
1,2,1,3,26,6,6,,6,1,1.2619
1,2,1,3,27,6,1,,6,0,1.6645
1,2,1,3,28,6,4,,1,0,1.9975
1,2,1,3,29,6,5,,5,1,2.5084
1,2,1,3,30,6,2,,2,1,0.9715
1,2,1,3,31,6,6,,6,1,0.8423
1,2,1,3,32,6,1,,1,1,1.3584
1,2,1,3,33,6,4,,5,0,2.8929
1,2,1,3,34,6,5,,1,0,1.416
1,2,1,3,35,6,5,,5,1,0.9913
1,2,1,3,36,6,6,,6,1,0.8288
1,2,1,3,37,6,3,,3,1,1.6653
1,2,1,3,38,6,3,,6,0,1.6993
1,2,1,3,39,6,4,,4,1,1.4386
1,2,1,3,40,6,4,,5,0,1.674
1,2,1,3,41,6,2,,6,0,1.2232
