subject,session,run,block,trial_in_block,n_options,dominant_label,alternative_label,excluded_label,response,correct,rt,prop_dominant_dots,dir1_deg,dir2_deg,dir3_deg
2,2,5,3,26,3,3,,,3,1,0.429,0.55,276.865,36.865,156.865
2,2,5,3,27,3,2,,,2,1,0.5252,0.55,32.77,152.77,272.77
2,2,5,3,28,3,1,,,1,1,0.4501,0.55,276.409,36.409,156.409
2,2,5,3,29,3,2,,,2,1,0.4807,0.55,113.17,233.17,353.17
2,2,5,3,30,3,2,,,2,1,0.5835,0.55,51.962,171.962,291.962
2,2,5,3,31,3,1,,,1,1,0.3609,0.55,119.327,239.327,359.327
2,2,5,3,32,3,1,,,1,1,0.4203,0.55,10.051,130.051,250.051
2,2,5,3,33,3,1,,,1,1,0.365,0.55,115.117,235.117,355.117
2,2,5,3,34,3,1,,,1,1,0.3995,0.55,312.073,72.073,192.073
2,2,5,3,35,3,1,,,1,1,0.4648,0.55,130.115,250.115,10.115
2,2,5,3,36,3,2,,,2,1,0.4389,0.55,48.76,168.76,288.76
2,2,5,3,37,3,1,,,1,1,0.7989,0.55,192.791,312.791,72.791
2,2,5,3,38,3,1,,,1,1,0.7673,0.55,252.16,12.16,132.16
2,2,5,3,39,3,2,,,3,0,0.7383,0.55,31.314,151.314,271.314
2,2,5,3,40,3,1,,,1,1,0.6373,0.55,137.273,257.273,17.273
2,2,5,3,41,3,1,,,1,1,0.3972,0.55,55.452,175.452,295.452
2,2,5,3,42,3,1,,,1,1,0.3673,0.55,24.94,144.94,264.94
2,2,5,3,43,3,1,,,1,1,0.4098,0.55,173.077,293.077,53.077
2,2,5,3,44,3,2,,,2,1,0.4031,0.55,98.273,218.273,338.273
2,2,5,3,45,3,3,,,3,1,0.5483,0.55,306.869,66.869,186.869
2,2,5,3,46,3,3,,,3,1,0.871,0.55,46.15,166.15,286.15
2,2,5,3,47,3,1,,,1,1,0.4692,0.55,133.911,253.911,13.911
2,2,5,3,48,3,2,,,2,1,0.4919,0.55,323.084,83.084,203.084
2,2,5,3,49,3,3,,,3,1,0.4657,0.55,255.778,15.778,135.778
2,2,5,3,50,3,3,,,3,1,0.4156,0.55,347.063,107.063,227.063
2,2,5,4,1,2,1,,,1,1,0.5869,0.55,120.607,240.607,0.607
2,2,5,4,2,2,1,,,1,1,0.4439,0.55,329.047,89.047,209.047
2,2,5,4,3,2,2,,,2,1,0.4279,0.55,324.105,84.105,204.105
2,2,5,4,4,2,3,,,3,1,0.3726,0.55,155.359,275.359,35.359
2,2,5,4,5,2,2,,,2,1,0.3591,0.55,60.352,180.352,300.352
2,2,5,4,6,2,1,,,1,1,0.4267,0.55,3.89,123.89,243.89
2,2,5,4,7,2,3,,,3,1,0.4506,0.55,59.716,179.716,299.716
2,2,5,4,8,2,1,,,1,1,0.4339,0.55,8.632,128.632,248.632
2,2,5,4,9,2,3,,,3,1,0.5138,0.55,165.668,285.668,45.668
2,2,5,4,10,2,2,,,2,1,0.4632,0.55,2.876,122.876,242.876
2,2,5,4,11,2,2,,,2,1,0.4383,0.55,195.839,315.839,75.839
2,2,5,4,12,2,1,,,1,1,0.4537,0.55,118.928,238.928,358.928
2,2,5,4,13,2,1,,,1,1,0.3814,0.55,178.606,298.606,58.606
2,2,5,4,14,2,1,,,1,1,0.4551,0.55,351.662,111.662,231.662
2,2,5,4,15,2,1,,,1,1,0.3667,0.55,115.559,235.559,355.559
2,2,5,4,16,2,1,,,1,1,0.3527,0.55,100.857,220.857,340.857
2,2,5,4,17,2,2,,,2,1,0.428,0.55,348.74,108.74,228.74
2,2,5,4,18,2,1,,,1,1,0.3886,0.55,260.789,20.789,140.789
2,2,5,4,19,2,3,,,3,1,0.4226,0.55,115.136,235.136,355.136
2,2,5,4,20,2,2,,,2,1,0.4152,0.55,253.447,13.447,133.447
2,2,5,4,21,2,1,,,1,1,0.4478,0.55,88.11,208.11,328.11
2,2,5,4,22,2,1,,,1,1,0.6715,0.55,81.891,201.891,321.891
2,2,5,4,23,2,1,,,1,1,0.542,0.55,25.284,145.284,265.284
2,2,5,4,24,2,3,,,3,1,0.4496,0.55,17.395,137.395,257.395
2,2,5,4,25,2,1,,,1,1,0.3846,0.55,159.562,279.562,39.562
2,2,5,4,26,2,3,,,3,1,0.4827,0.55,247.309,7.309,127.309
2,2,5,4,27,2,3,,,2,0,0.4007,0.55,351.277,111.277,231.277
2,2,5,4,28,2,2,,,2,1,0.386,0.55,315.005,75.005,195.005
2,2,5,4,29,2,2,,,2,1,0.5716,0.55,132.06,252.06,12.06
2,2,5,4,30,2,2,,,2,1,0.3579,0.55,89.726,209.726,329.726
2,2,5,4,31,2,1,,,1,1,0.5613,0.55,83.579,203.579,323.579
2,2,5,4,32,2,1,,,1,1,0.3963,0.55,97.975,217.975,337.975
2,2,5,4,33,2,2,,,2,1,0.4224,0.55,68.089,188.089,308.089
2,2,5,4,34,2,3,,,1,0,1.3265,0.55,308.816,68.816,188.816
2,2,5,4,35,2,3,,,1,0,0.7704,0.55,293.067,53.067,173.067
2,2,5,4,36,2,1,,,3,0,0.8046,0.55,338.763,98.763,218.763
2,2,5,4,37,2,3,,,3,1,0.4214,0.55,263.539,23.539,143.539
2,2,5,4,38,2,1,,,1,1,0.3251,0.55,177.257,297.257,57.257
2,2,5,4,39,2,2,,,2,1,0.6342,0.55,44.135,164.135,284.135
2,2,5,4,40,2,2,,,2,1,0.4818,0.55,272.674,32.674,152.674
2,2,5,4,41,2,3,,,3,1,0.3673,0.55,59.735,179.735,299.735
2,2,5,4,42,2,1,,,1,1,0.6024,0.55,1.198,121.198,241.198
2,2,5,4,43,2,2,,,2,1,0.6433,0.55,22.212,142.212,262.212
2,2,5,4,44,2,1,,,1,1,0.3706,0.55,253.363,13.363,133.363
2,2,5,4,45,2,3,,,3,1,0.573,0.55,344.843,104.843,224.843
2,2,5,4,46,2,3,,,3,1,0.4715,0.55,221.774,341.774,101.774
2,2,5,4,47,2,1,,,2,0,0.6545,0.55,26.464,146.464,266.464
2,2,5,4,48,2,3,,,3,1,0.469,0.55,24.706,144.706,264.706
2,2,5,4,49,2,2,,,2,1,0.3559,0.55,135.851,255.851,15.851
2,2,5,4,50,2,3,,,3,1,0.3825,0.55,137.915,257.915,17.915
2,3,1,1,1,3,1,,,1,1,0.4339,0.55,284.152,44.152,164.152
2,3,1,1,2,3,1,,,1,1,0.4503,0.55,175.454,295.454,55.454
2,3,1,1,3,3,1,,,1,1,0.4326,0.55,229.207,349.207,109.207
2,3,1,1,4,3,2,,,2,1,0.417,0.55,236.228,356.228,116.228
2,3,1,1,5,3,2,,,2,1,0.4649,0.55,352.866,112.866,232.866
2,3,1,1,6,3,3,,,3,1,0.4799,0.55,179.981,299.981,59.981
2,3,1,1,7,3,3,,,1,0,1.9977,0.55,33.749,153.749,273.749
2,3,1,1,8,3,3,,,1,0,0.5587,0.55,299.524,59.524,179.524
2,3,1,1,9,3,2,,,2,1,0.3611,0.55,134.935,254.935,14.935
2,3,1,1,10,3,3,,,2,0,0.5091,0.55,284.344,44.344,164.344
2,3,1,1,11,3,1,,,1,1,0.4407,0.55,306.773,66.773,186.773
2,3,1,1,12,3,3,,,3,1,1.0822,0.55,311.103,71.103,191.103
2,3,1,1,13,3,3,,,3,1,0.5118,0.55,215.271,335.271,95.271
2,3,1,1,14,3,1,,,3,0,0.5563,0.55,52.953,172.953,292.953
2,3,1,1,15,3,2,,,2,1,0.3589,0.55,293.601,53.601,173.601
2,3,1,1,16,3,3,,,3,1,0.3474,0.55,190.838,310.838,70.838
2,3,1,1,17,3,3,,,3,1,0.4472,0.55,207.695,327.695,87.695
2,3,1,1,18,3,3,,,3,1,0.3832,0.55,108.271,228.271,348.271
2,3,1,1,19,3,1,,,1,1,0.3851,0.55,72.303,192.303,312.303
2,3,1,1,20,3,3,,,3,1,0.5622,0.55,348.801,108.801,228.801
2,3,1,1,21,3,1,,,2,0,0.3337,0.55,245.63,5.63,125.63
2,3,1,1,22,3,1,,,1,1,0.37,0.55,200.612,320.612,80.612
2,3,1,1,23,3,3,,,3,1,0.5469,0.55,347.603,107.603,227.603
2,3,1,1,24,3,2,,,2,1,0.319,0.55,255.409,15.409,135.409
2,3,1,1,25,3,1,,,1,1,0.3724,0.55,302.046,62.046,182.046
2,3,1,1,26,3,1,,,1,1,0.3585,0.55,110.586,230.586,350.586
2,3,1,1,27,3,1,,,1,1,0.3787,0.55,204.268,324.268,84.268
2,3,1,1,28,3,1,,,1,1,0.4598,0.55,137.626,257.626,17.626
2,3,1,1,29,3,2,,,2,1,0.3476,0.55,107.862,227.862,347.862
2,3,1,1,30,3,3,,,3,1,0.4636,0.55,242.712,2.712,122.712
2,3,1,1,31,3,1,,,1,1,0.4144,0.55,285.24,45.24,165.24
2,3,1,1,32,3,3,,,3,1,0.3835,0.55,169.731,289.731,49.731
2,3,1,1,33,3,3,,,3,1,0.4501,0.55,135.452,255.452,15.452
2,3,1,1,34,3,3,,,3,1,0.4006,0.55,197.138,317.138,77.138
2,3,1,1,35,3,3,,,3,1,0.4178,0.55,90.748,210.748,330.748
2,3,1,1,36,3,2,,,2,1,0.3706,0.55,145.254,265.254,25.254
2,3,1,1,37,3,1,,,1,1,0.4056,0.55,249.39,9.39,129.39
2,3,1,1,38,3,2,,,3,0,0.4374,0.55,68.613,188.613,308.613
2,3,1,1,39,3,3,,,3,1,0.4864,0.55,12.409,132.409,252.409
2,3,1,1,40,3,3,,,3,1,0.4042,0.55,148.584,268.584,28.584
2,3,1,1,41,3,1,,,1,1,0.6777,0.55,53.321,173.321,293.321
2,3,1,1,42,3,2,,,2,1,0.427,0.55,165.714,285.714,45.714
2,3,1,1,43,3,3,,,3,1,0.5402,0.55,67.045,187.045,307.045
2,3,1,1,44,3,2,,,2,1,0.4881,0.55,334.806,94.806,214.806
2,3,1,1,45,3,3,,,3,1,0.4379,0.55,91.013,211.013,331.013
2,3,1,1,46,3,3,,,3,1,0.4362,0.55,196.047,316.047,76.047
2,3,1,1,47,3,1,,,1,1,0.3736,0.55,77.282,197.282,317.282
2,3,1,1,48,3,3,,,3,1,0.3759,0.55,93.255,213.255,333.255
2,3,1,1,49,3,2,,,2,1,0.4095,0.55,218.983,338.983,98.983
2,3,1,1,50,3,1,,,2,0,1.4834,0.55,78.232,198.232,318.232
2,3,1,2,1,2,3,,,3,1,0.4037,0.55,237.299,357.299,117.299
2,3,1,2,2,2,3,,,3,1,0.3727,0.55,179.14,299.14,59.14
2,3,1,2,3,2,3,,,3,1,0.5347,0.55,4.007,124.007,244.007
2,3,1,2,4,2,1,,,1,1,0.4028,0.55,296.649,56.649,176.649
2,3,1,2,5,2,2,,,2,1,0.2282,0.55,184.673,304.673,64.673
2,3,1,2,6,2,2,,,2,1,0.4438,0.55,285.263,45.263,165.263
2,3,1,2,7,2,3,,,3,1,0.3801,0.55,215.904,335.904,95.904
2,3,1,2,8,2,1,,,1,1,0.3668,0.55,129.34,249.34,9.34
2,3,1,2,9,2,1,,,1,1,0.3701,0.55,291.648,51.648,171.648
2,3,1,2,10,2,3,,,3,1,0.4374,0.55,347.123,107.123,227.123
2,3,1,2,11,2,3,,,3,1,0.4847,0.55,98.572,218.572,338.572
2,3,1,2,12,2,3,,,3,1,0.338,0.55,210.622,330.622,90.622
2,3,1,2,13,2,3,,,1,0,0.5027,0.55,45.938,165.938,285.938
2,3,1,2,14,2,2,,,2,1,0.372,0.55,170.326,290.326,50.326
2,3,1,2,15,2,2,,,2,1,0.3414,0.55,259.831,19.831,139.831
2,3,1,2,16,2,2,,,2,1,0.5706,0.55,138.998,258.998,18.998
2,3,1,2,17,2,3,,,3,1,0.3723,0.55,100.502,220.502,340.502
2,3,1,2,18,2,1,,,1,1,0.3916,0.55,225.551,345.551,105.551
2,3,1,2,19,2,2,,,2,1,0.4252,0.55,244.904,4.904,124.904
2,3,1,2,20,2,2,,,2,1,0.7606,0.55,298.953,58.953,178.953
2,3,1,2,21,2,3,,,1,0,0.5247,0.55,40.923,160.923,280.923
2,3,1,2,22,2,3,,,3,1,0.3772,0.55,157.375,277.375,37.375
2,3,1,2,23,2,1,,,1,1,0.3155,0.55,97.026,217.026,337.026
2,3,1,2,24,2,1,,,1,1,0.3679,0.55,281.748,41.748,161.748
2,3,1,2,25,2,1,,,1,1,0.403,0.55,241.478,1.478,121.478
2,3,1,2,26,2,2,,,2,1,0.3719,0.55,246.503,6.503,126.503
2,3,1,2,27,2,3,,,3,1,0.5973,0.55,8.777,128.777,248.777
2,3,1,2,28,2,3,,,3,1,0.3828,0.55,237.569,357.569,117.569
2,3,1,2,29,2,3,,,1,0,0.3383,0.55,54.207,174.207,294.207
2,3,1,2,30,2,2,,,2,1,0.3572,0.55,163.231,283.231,43.231
2,3,1,2,31,2,1,,,1,1,0.3924,0.55,240.387,0.387,120.387
2,3,1,2,32,2,1,,,1,1,0.3469,0.55,266.533,26.533,146.533
2,3,1,2,33,2,2,,,2,1,0.3508,0.55,252.548,12.548,132.548
2,3,1,2,34,2,3,,,3,1,0.5618,0.55,324.681,84.681,204.681
2,3,1,2,35,2,2,,,2,1,0.3339,0.55,137.413,257.413,17.413
2,3,1,2,36,2,3,,,3,1,0.4004,0.55,70.605,190.605,310.605
2,3,1,2,37,2,2,,,2,1,0.339,0.55,96.331,216.331,336.331
2,3,1,2,38,2,1,,,1,1,0.4068,0.55,313.323,73.323,193.323
2,3,1,2,39,2,2,,,2,1,0.4721,0.55,69.145,189.145,309.145
2,3,1,2,40,2,3,,,3,1,0.3575,0.55,179.807,299.807,59.807
2,3,1,2,41,2,3,,,3,1,0.4409,0.55,214.881,334.881,94.881
2,3,1,2,42,2,1,,,1,1,0.4096,0.55,291.902,51.902,171.902
2,3,1,2,43,2,2,,,2,1,0.3946,0.55,268.948,28.948,148.948
2,3,1,2,44,2,3,,,3,1,0.4286,0.55,333.068,93.068,213.068
2,3,1,2,45,2,3,,,3,1,0.4439,0.55,141.37,261.37,21.37
2,3,1,2,46,2,2,,,3,0,0.7014,0.55,50.862,170.862,290.862
2,3,1,2,47,2,3,,,3,1,0.3697,0.55,277.445,37.445,157.445
2,3,1,2,48,2,1,,,1,1,0.3392,0.55,81.708,201.708,321.708
2,3,1,2,49,2,1,,,1,1,0.4245,0.55,313.72,73.72,193.72
2,3,1,2,50,2,1,,,1,1,0.5043,0.55,5.695,125.695,245.695
2,3,1,3,1,3,3,,,3,1,0.3921,0.55,306.953,66.953,186.953
2,3,1,3,2,3,1,,,1,1,0.3626,0.55,158.805,278.805,38.805
2,3,1,3,3,3,2,,,2,1,0.4453,0.55,142.092,262.092,22.092
2,3,1,3,4,3,2,,,1,0,0.268,0.55,238.106,358.106,118.106
2,3,1,3,5,3,2,,,2,1,0.3556,0.55,309.835,69.835,189.835
2,3,1,3,6,3,2,,,2,1,0.3909,0.55,356.386,116.386,236.386
2,3,1,3,7,3,3,,,3,1,0.4413,0.55,31.53,151.53,271.53
2,3,1,3,8,3,3,,,3,1,0.3612,0.55,290.811,50.811,170.811
2,3,1,3,9,3,3,,,3,1,0.3485,0.55,270.143,30.143,150.143
2,3,1,3,10,3,3,,,3,1,0.384,0.55,341.257,101.257,221.257
2,3,1,3,11,3,2,,,2,1,0.4012,0.55,267.361,27.361,147.361
2,3,1,3,12,3,1,,,1,1,0.2906,0.55,186.954,306.954,66.954
2,3,1,3,13,3,1,,,1,1,0.4397,0.55,216.161,336.161,96.161
2,3,1,3,14,3,3,,,3,1,0.3125,0.55,64.255,184.255,304.255
2,3,1,3,15,3,3,,,3,1,0.4781,0.55,359.963,119.963,239.963
2,3,1,3,16,3,2,,,2,1,0.4602,0.55,142.639,262.639,22.639
2,3,1,3,17,3,1,,,1,1,0.4439,0.55,9.383,129.383,249.383
2,3,1,3,18,3,2,,,2,1,0.3471,0.55,248.723,8.723,128.723
2,3,1,3,19,3,3,,,3,1,0.5268,0.55,4.641,124.641,244.641
2,3,1,3,20,3,2,,,2,1,0.3637,0.55,177.826,297.826,57.826
2,3,1,3,21,3,3,,,3,1,0.3661,0.55,212.821,332.821,92.821
2,3,1,3,22,3,3,,,3,1,0.3692,0.55,140.381,260.381,20.381
2,3,1,3,23,3,3,,,3,1,0.3873,0.55,283.706,43.706,163.706
2,3,1,3,24,3,3,,,3,1,0.3892,0.55,357.861,117.861,237.861
2,3,1,3,25,3,2,,,2,1,0.6959,0.55,17.943,137.943,257.943
2,3,1,3,26,3,3,,,3,1,0.5576,0.55,9.563,129.563,249.563
2,3,1,3,27,3,1,,,1,1,0.4724,0.55,338.503,98.503,218.503
2,3,1,3,28,3,1,,,1,1,0.4064,0.55,21.367,141.367,261.367
2,3,1,3,29,3,3,,,3,1,0.4075,0.55,73.368,193.368,313.368
2,3,1,3,30,3,2,,,2,1,0.4094,0.55,9.132,129.132,249.132
2,3,1,3,31,3,2,,,3,0,0.3144,0.55,214.363,334.363,94.363
2,3,1,3,32,3,3,,,3,1,0.4155,0.55,20.1,140.1,260.1
2,3,1,3,33,3,3,,,3,1,0.3677,0.55,357.819,117.819,237.819
2,3,1,3,34,3,2,,,2,1,0.3708,0.55,243.908,3.908,123.908
2,3,1,3,35,3,2,,,2,1,0.3573,0.55,311.862,71.862,191.862
2,3,1,3,36,3,1,,,1,1,0.3124,0.55,86.434,206.434,326.434
2,3,1,3,37,3,1,,,1,1,0.3978,0.55,217.15,337.15,97.15
2,3,1,3,38,3,3,,,2,0,0.5274,0.55,318.626,78.626,198.626
2,3,1,3,39,3,1,,,1,1,0.4596,0.55,298.325,58.325,178.325
2,3,1,3,40,3,1,,,1,1,0.4432,0.55,12.437,132.437,252.437
2,3,1,3,41,3,2,,,2,1,0.4582,0.55,352.463,112.463,232.463
2,3,1,3,42,3,2,,,2,1,0.3946,0.55,273.459,33.459,153.459
2,3,1,3,43,3,3,,,3,1,0.3805,0.55,157.854,277.854,37.854
2,3,1,3,44,3,2,,,2,1,0.6711,0.55,328.033,88.033,208.033
2,3,1,3,45,3,1,,,1,1,0.3732,0.55,165.366,285.366,45.366
2,3,1,3,46,3,1,,,1,1,0.3601,0.55,138.072,258.072,18.072
2,3,1,3,47,3,3,,,3,1,0.3788,0.55,99.262,219.262,339.262
2,3,1,3,48,3,3,,,3,1,0.364,0.55,174.739,294.739,54.739
2,3,1,3,49,3,3,,,1,0,0.6075,0.55,44.452,164.452,284.452
2,3,1,3,50,3,1,,,1,1,0.5368,0.55,199.414,319.414,79.414
2,3,1,4,1,2,1,,,1,1,0.759,0.55,16.708,136.708,256.708
2,3,1,4,2,2,1,,,1,1,0.394,0.55,179.7,299.7,59.7
2,3,1,4,3,2,3,,,3,1,0.4756,0.55,227.628,347.628,107.628
2,3,1,4,4,2,3,,,3,1,0.4424,0.55,355.288,115.288,235.288
2,3,1,4,5,2,3,,,3,1,0.4739,0.55,2.431,122.431,242.431
2,3,1,4,6,2,3,,,3,1,0.3769,0.55,78.386,198.386,318.386
2,3,1,4,7,2,1,,,1,1,0.4439,0.55,218.97,338.97,98.97
2,3,1,4,8,2,3,,,1,0,0.5711,0.55,48.624,168.624,288.624
2,3,1,4,9,2,2,,,2,1,0.4539,0.55,233.872,353.872,113.872
2,3,1,4,10,2,2,,,2,1,0.4052,0.55,151.069,271.069,31.069
2,3,1,4,11,2,3,,,2,0,0.4698,0.55,44.861,164.861,284.861
2,3,1,4,12,2,1,,,1,1,0.389,0.55,128.674,248.674,8.674
2,3,1,4,13,2,1,,,1,1,0.3266,0.55,173.31,293.31,53.31
2,3,1,4,14,2,3,,,3,1,0.3788,0.55,260.376,20.376,140.376
2,3,1,4,15,2,2,,,2,1,0.6535,0.55,315.13,75.13,195.13
2,3,1,4,16,2,3,,,3,1,0.4686,0.55,327.636,87.636,207.636
2,3,1,4,17,2,1,,,1,1,0.4506,0.55,57.892,177.892,297.892
2,3,1,4,18,2,1,,,1,1,0.4495,0.55,306.374,66.374,186.374
2,3,1,4,19,2,2,,,2,1,0.4507,0.55,307.809,67.809,187.809
2,3,1,4,20,2,3,,,3,1,0.4485,0.55,11.257,131.257,251.257
2,3,1,4,21,2,1,,,1,1,0.3846,0.55,227.752,347.752,107.752
2,3,1,4,22,2,2,,,2,1,0.4029,0.55,217.216,337.216,97.216
2,3,1,4,23,2,1,,,1,1,0.3716,0.55,210.341,330.341,90.341
2,3,1,4,24,2,1,,,1,1,0.4224,0.55,331.509,91.509,211.509
2,3,1,4,25,2,3,,,3,1,0.7111,0.55,331.269,91.269,211.269
2,3,1,4,26,2,2,,,2,1,0.4275,0.55,242.996,2.996,122.996
2,3,1,4,27,2,2,,,2,1,0.3485,0.55,217.526,337.526,97.526
2,3,1,4,28,2,2,,,2,1,0.4325,0.55,101.033,221.033,341.033
2,3,1,4,29,2,2,,,2,1,0.3522,0.55,240.46,0.46,120.46
2,3,1,4,30,2,1,,,1,1,0.4349,0.55,263.955,23.955,143.955
2,3,1,4,31,2,2,,,2,1,0.3233,0.55,98.589,218.589,338.589
2,3,1,4,32,2,2,,,2,1,0.4081,0.55,93.044,213.044,333.044
2,3,1,4,33,2,1,,,1,1,0.3612,0.55,302.145,62.145,182.145
2,3,1,4,34,2,1,,,1,1,0.3474,0.55,194.549,314.549,74.549
2,3,1,4,35,2,1,,,1,1,0.4166,0.55,354.858,114.858,234.858
2,3,1,4,36,2,3,,,3,1,0.4809,0.55,338.355,98.355,218.355
2,3,1,4,37,2,3,,,3,1,0.4153,0.55,233.055,353.055,113.055
2,3,1,4,38,2,3,,,3,1,0.4308,0.55,247.077,7.077,127.077
2,3,1,4,39,2,1,,,1,1,0.352,0.55,116.772,236.772,356.772
2,3,1,4,40,2,2,,,2,1,0.3866,0.55,333.346,93.346,213.346
2,3,1,4,41,2,3,,,3,1,0.4364,0.55,260.05,20.05,140.05
2,3,1,4,42,2,2,,,2,1,0.4051,0.55,194.783,314.783,74.783
2,3,1,4,43,2,3,,,3,1,0.4212,0.55,133.594,253.594,13.594
2,3,1,4,44,2,1,,,1,1,0.4058,0.55,112.827,232.827,352.827
2,3,1,4,45,2,3,,,3,1,0.3757,0.55,102.378,222.378,342.378
2,3,1,4,46,2,1,,,1,1,0.3946,0.55,356.646,116.646,236.646
2,3,1,4,47,2,3,,,3,1,0.3485,0.55,78.892,198.892,318.892
2,3,1,4,48,2,3,,,3,1,0.5122,0.55,313.561,73.561,193.561
2,3,1,4,49,2,3,,,3,1,0.3963,0.55,13.089,133.089,253.089
2,3,1,4,50,2,2,,,2,1,0.4463,0.55,330.456,90.456,210.456
2,3,2,1,1,2,1,,,1,1,0.4095,0.55,352.765,112.765,232.765
2,3,2,1,2,2,1,,,1,1,0.5064,0.55,293.301,53.301,173.301
2,3,2,1,3,2,3,,,3,1,0.3922,0.55,42.243,162.243,282.243
2,3,2,1,4,2,2,,,2,1,0.3301,0.55,0.358,120.358,240.358
2,3,2,1,5,2,1,,,1,1,0.3338,0.55,120.871,240.871,0.871
2,3,2,1,6,2,2,,,2,1,0.3861,0.55,126.001,246.001,6.001
2,3,2,1,7,2,1,,,1,1,0.4351,0.55,345.558,105.558,225.558
2,3,2,1,8,2,1,,,1,1,0.3875,0.55,79.424,199.424,319.424
2,3,2,1,9,2,2,,,2,1,0.4214,0.55,220.785,340.785,100.785
2,3,2,1,10,2,1,,,1,1,0.4214,0.55,246.941,6.941,126.941
2,3,2,1,11,2,1,,,1,1,0.4553,0.55,333.86,93.86,213.86
2,3,2,1,12,2,2,,,2,1,0.3571,0.55,75.364,195.364,315.364
2,3,2,1,13,2,3,,,3,1,0.3451,0.55,100.937,220.937,340.937
2,3,2,1,14,2,1,,,1,1,0.3654,0.55,26.04,146.04,266.04
2,3,2,1,15,2,3,,,3,1,0.5596,0.55,82.705,202.705,322.705
2,3,2,1,16,2,1,,,1,1,0.3144,0.55,260.309,20.309,140.309
2,3,2,1,17,2,3,,,3,1,0.7356,0.55,231.168,351.168,111.168
2,3,2,1,18,2,1,,,1,1,0.4345,0.55,283.167,43.167,163.167
2,3,2,1,19,2,2,,,2,1,0.3866,0.55,104.24,224.24,344.24
2,3,2,1,20,2,3,,,3,1,0.4529,0.55,116.144,236.144,356.144
2,3,2,1,21,2,2,,,2,1,0.4352,0.55,80.529,200.529,320.529
2,3,2,1,22,2,3,,,3,1,0.852,0.55,227.156,347.156,107.156
2,3,2,1,23,2,2,,,2,1,0.3218,0.55,174.806,294.806,54.806
2,3,2,1,24,2,1,,,1,1,0.3425,0.55,141.161,261.161,21.161
2,3,2,1,25,2,2,,,2,1,0.3797,0.55,59.461,179.461,299.461
2,3,2,1,26,2,1,,,1,1,0.398,0.55,335.262,95.262,215.262
2,3,2,1,27,2,3,,,3,1,0.3508,0.55,226.255,346.255,106.255
2,3,2,1,28,2,2,,,2,1,0.3707,0.55,31.658,151.658,271.658
2,3,2,1,29,2,2,,,2,1,0.5007,0.55,320.889,80.889,200.889
2,3,2,1,30,2,3,,,3,1,0.3543,0.55,79.361,199.361,319.361
2,3,2,1,31,2,2,,,2,1,0.3723,0.55,199.819,319.819,79.819
2,3,2,1,32,2,1,,,1,1,0.4078,0.55,128.927,248.927,8.927
2,3,2,1,33,2,3,,,3,1,0.7127,0.55,326.775,86.775,206.775
2,3,2,1,34,2,3,,,3,1,0.4294,0.55,260.314,20.314,140.314
2,3,2,1,35,2,1,,,1,1,0.3024,0.55,206.857,326.857,86.857
2,3,2,1,36,2,3,,,3,1,0.3241,0.55,3.388,123.388,243.388
2,3,2,1,37,2,3,,,3,1,0.3458,0.55,347.361,107.361,227.361
2,3,2,1,38,2,1,,,1,1,0.4444,0.55,215.262,335.262,95.262
2,3,2,1,39,2,3,,,3,1,0.3645,0.55,232.372,352.372,112.372
2,3,2,1,40,2,3,,,3,1,0.4631,0.55,275.468,35.468,155.468
2,3,2,1,41,2,1,,,1,1,0.3977,0.55,0.275,120.275,240.275
2,3,2,1,42,2,3,,,3,1,0.4157,0.55,59.173,179.173,299.173
2,3,2,1,43,2,3,,,3,1,0.4487,0.55,41.095,161.095,281.095
2,3,2,1,44,2,2,,,2,1,0.7513,0.55,339.747,99.747,219.747
2,3,2,1,45,2,3,,,3,1,0.5468,0.55,209.897,329.897,89.897
2,3,2,1,46,2,3,,,3,1,0.4147,0.55,32.66,152.66,272.66
2,3,2,1,47,2,3,,,3,1,0.3518,0.55,155.587,275.587,35.587
2,3,2,1,48,2,1,,,1,1,0.3541,0.55,119.785,239.785,359.785
2,3,2,1,49,2,3,,,3,1,0.3741,0.55,302.998,62.998,182.998
2,3,2,1,50,2,3,,,3,1,0.3767,0.55,172.898,292.898,52.898
2,3,2,2,1,3,1,,,1,1,0.3658,0.55,192.871,312.871,72.871
2,3,2,2,2,3,3,,,3,1,0.4794,0.55,25.711,145.711,265.711
2,3,2,2,3,3,3,,,3,1,0.3348,0.55,217.899,337.899,97.899
2,3,2,2,4,3,3,,,3,1,0.3704,0.55,289.791,49.791,169.791
2,3,2,2,5,3,2,,,2,1,0.3725,0.55,186.79,306.79,66.79
2,3,2,2,6,3,3,,,3,1,0.4067,0.55,243.071,3.071,123.071
2,3,2,2,7,3,2,,,2,1,0.3923,0.55,349.014,109.014,229.014
2,3,2,2,8,3,1,,,1,1,0.3459,0.55,118.589,238.589,358.589
2,3,2,2,9,3,1,,,1,1,0.3667,0.55,353.234,113.234,233.234
2,3,2,2,10,3,2,,,2,1,0.3532,0.55,190.927,310.927,70.927
2,3,2,2,11,3,3,,,3,1,0.4686,0.55,175.703,295.703,55.703
2,3,2,2,12,3,1,,,1,1,0.4035,0.55,255.434,15.434,135.434
2,3,2,2,13,3,2,,,2,1,0.3885,0.55,281.086,41.086,161.086
2,3,2,2,14,3,1,,,1,1,0.4534,0.55,336.604,96.604,216.604
2,3,2,2,15,3,2,,,2,1,0.4693,0.55,38.37,158.37,278.37
