subject,run,block,condition,trial_in_block,dominant_color,alternative_color,response,correct,confidence,rt_choice,rt_confidence
16,6,1,3,26,1,4,1,1,1,1.2315,1.7756
16,6,1,3,27,4,1,4,1,3,1.2894,1.6254
16,6,1,3,28,4,1,4,1,4,1.1279,1.4517
16,6,1,3,29,4,1,4,1,2,1.2618,1.5851
16,6,1,3,30,4,1,4,1,4,0.847,1.168
16,6,1,3,31,1,4,1,1,3,0.7681,1.1685
16,6,1,3,32,1,4,1,1,2,1.0422,1.6182
16,6,1,3,33,4,1,1,0,1,1.1698,1.7778
16,6,1,3,34,4,1,4,1,3,0.8108,1.1347
16,6,1,3,35,4,1,4,1,4,0.7499,1.0679
16,6,2,2,1,1,2,1,1,3,0.9065,1.3698
16,6,2,2,2,1,2,1,1,4,1.2037,1.5184
16,6,2,2,3,4,2,2,0,2,1.5268,2.2313
16,6,2,2,4,4,2,4,1,3,1.4529,1.8529
16,6,2,2,5,1,3,1,1,4,0.931,1.2675
16,6,2,2,6,3,4,3,1,4,0.9127,1.2347
16,6,2,2,7,4,2,4,1,3,1.0718,1.8076
16,6,2,2,8,1,3,1,1,3,1.2394,1.5596
16,6,2,2,9,1,4,1,1,3,1.369,2.0254
16,6,2,2,10,3,4,3,1,4,1.0963,1.4184
16,6,2,2,11,4,3,4,1,4,1.1356,1.5513
16,6,2,2,12,2,4,2,1,2,1.0889,1.505
16,6,2,2,13,1,4,4,0,1,1.9898,2.5017
16,6,2,2,14,4,1,4,1,3,1.8244,2.3205
16,6,2,2,15,4,1,1,0,1,2.7069,3.1863
16,6,2,2,16,1,4,1,1,2,1.2335,1.7773
16,6,2,2,17,1,2,2,0,2,1.9782,2.6657
16,6,2,2,18,2,4,2,1,4,0.9103,1.2348
16,6,2,2,19,2,3,2,1,4,0.8935,1.2182
16,6,2,2,20,1,4,1,1,3,1.0849,1.5333
16,6,2,2,21,4,1,4,1,4,1.0561,1.3682
16,6,2,2,22,1,4,1,1,4,1.113,1.435
16,6,2,2,23,2,3,2,1,4,0.7518,1.0679
16,6,2,2,24,4,1,4,1,2,1.8294,2.1821
16,6,2,2,25,3,2,3,1,1,1.8866,2.2025
16,6,2,2,26,3,2,3,1,4,0.9341,1.2514
16,6,2,2,27,3,4,3,1,3,1.0758,1.6361
16,6,2,2,28,2,4,2,1,4,0.8181,1.1346
16,6,2,2,29,3,1,3,1,3,0.9013,1.218
16,6,2,2,30,3,4,3,1,4,1.0935,1.4184
16,6,2,2,31,1,2,1,1,2,0.9888,1.4049
16,6,2,2,32,1,4,1,1,1,2.2445,2.5696
16,6,2,2,33,3,2,3,1,3,1.0051,1.3182
16,6,2,2,34,4,1,1,0,1,2.5525,2.8724
16,6,2,2,35,2,1,2,1,4,1.1241,1.4349
16,6,3,1,1,4,,4,1,2,1.0876,1.4235
16,6,3,1,2,1,,2,0,1,0.8549,1.8955
16,6,3,1,3,4,,4,1,3,1.0831,1.4018
16,6,3,1,4,2,,2,1,4,0.7714,1.1878
16,6,3,1,5,1,,1,1,3,1.2047,1.5247
16,6,3,1,6,3,,3,1,3,0.8883,1.2014
16,6,3,1,7,2,,2,1,2,1.5118,1.8355
16,6,3,1,8,2,,2,1,4,0.7985,1.1179
16,6,3,1,9,2,,2,1,4,0.7537,1.0678
16,6,3,1,10,4,,4,1,2,1.048,1.4317
16,6,3,1,11,1,,1,1,1,1.5193,1.9678
16,6,3,1,12,1,,1,1,3,0.8646,1.1846
16,6,3,1,13,3,,2,0,3,1.2176,1.7132
16,6,3,1,14,1,,2,0,3,1.0368,1.3571
16,6,3,1,15,1,,4,0,1,1.431,1.8142
16,6,3,1,16,2,,3,0,2,1.7583,2.2382
16,6,3,1,17,3,,3,1,3,1.2841,1.6017
16,6,3,1,18,4,,4,1,3,1.2042,1.5184
16,6,3,1,19,1,,1,1,2,1.1597,1.5593
16,6,3,1,20,4,,2,0,1,1.7054,2.1852
16,6,3,1,21,4,,4,1,1,1.2015,1.5529
16,6,3,1,22,2,,2,1,3,1.0115,1.3794
16,6,3,1,23,3,,3,1,4,0.9563,1.2681
16,6,3,1,24,1,,1,1,3,1.2745,1.5851
16,6,3,1,25,2,,2,1,2,1.0829,1.4017
16,6,3,1,26,2,,2,1,2,0.8666,1.1847
16,6,3,1,27,3,,3,1,3,0.9318,1.2514
16,6,3,1,28,1,,1,1,3,1.3625,1.6852
16,6,3,1,29,4,,4,1,2,1.2144,1.6305
16,6,3,1,30,3,,3,1,3,1.1179,1.4539
16,6,3,1,31,3,,3,1,3,0.8521,1.1681
16,6,3,1,32,4,,4,1,2,1.5572,1.8855
16,6,3,1,33,1,,1,1,2,1.514,1.8976
16,6,3,1,34,1,,1,1,2,1.6621,1.9857
16,6,3,1,35,1,,3,0,2,1.2943,1.9341
17,1,1,2,1,2,1,2,1,2,4.0955,5.1356
17,1,1,2,2,1,4,1,1,3,5.3584,5.8866
17,1,1,2,3,1,2,3,0,4,2.9272,4.0948
17,1,1,2,4,4,1,1,0,1,6.4887,7.7526
17,1,1,2,5,2,1,2,1,3,2.0284,2.6687
17,1,1,2,6,3,2,3,1,4,3.3442,4.7842
17,1,1,2,7,2,1,3,0,4,2.0306,2.5265
17,1,1,2,8,2,3,2,1,4,4.5529,6.3763
17,1,1,2,9,1,4,1,1,4,3.9086,5.1407
17,1,1,2,10,3,2,2,0,4,2.0833,2.7549
17,1,1,2,11,4,2,3,0,3,2.6279,3.3003
17,1,1,2,12,1,2,2,0,2,5.4382,6.127
17,1,1,2,13,4,3,3,0,3,3.7164,4.5967
17,1,1,2,14,1,2,2,0,3,3.5785,6.4096
17,1,1,2,15,1,4,1,1,2,3.7329,4.5005
17,1,1,2,16,1,2,1,1,3,2.3663,2.8618
17,1,1,2,17,2,3,2,1,3,2.2185,3.4342
17,1,1,2,18,1,3,3,0,4,2.1914,2.5594
17,1,1,2,19,2,3,2,1,2,4.2646,4.857
17,1,1,2,20,4,2,4,1,3,1.5549,4.4512
17,1,1,2,21,3,2,2,0,4,1.9987,2.4781
17,1,1,2,22,1,3,1,1,2,4.1706,4.667
17,1,1,2,23,4,1,4,1,2,3.4375,3.9494
17,1,1,2,24,3,4,3,1,4,2.3167,2.8934
17,1,1,2,25,3,1,3,1,4,2.0719,2.5031
17,1,1,2,26,3,4,3,1,4,2.0663,2.3859
17,1,1,2,27,2,4,2,1,4,1.7464,2.082
17,1,1,2,28,4,3,3,0,3,2.3826,2.895
17,1,1,2,29,2,4,2,1,4,2.0904,2.6821
17,1,1,2,30,2,1,2,1,4,1.6776,2.0025
17,1,1,2,31,4,1,4,1,3,2.4612,3.3571
17,1,1,2,32,2,3,2,1,4,2.0376,3.6055
17,1,1,2,33,4,1,4,1,2,4.1942,4.5467
17,1,1,2,34,2,3,2,1,3,1.5622,2.4419
17,1,1,2,35,2,3,2,1,3,3.3831,3.7042
17,1,2,1,1,1,,1,1,3,1.766,3.3176
17,1,2,1,2,3,,3,1,3,1.8718,2.5432
17,1,2,1,3,4,,2,0,2,2.4245,2.8408
17,1,2,1,4,3,,4,0,2,6.6307,7.1906
17,1,2,1,5,4,,2,0,3,2.2881,2.8163
17,1,2,1,6,1,,2,0,2,4.1268,4.7829
17,1,2,1,7,1,,2,0,2,3.4042,4.9085
17,1,2,1,8,4,,2,0,3,3.0288,4.2921
17,1,2,1,9,1,,1,1,4,1.4945,2.0541
17,1,2,1,10,1,,1,1,3,2.452,2.8036
17,1,2,1,11,3,,2,0,2,4.0012,4.3216
17,1,2,1,12,3,,3,1,3,2.6573,4.7539
17,1,2,1,13,2,,2,1,4,1.7918,2.3678
17,1,2,1,14,4,,4,1,3,1.9997,2.6562
17,1,2,1,15,1,,2,0,2,3.5881,3.9723
17,1,2,1,16,4,,3,0,3,1.5391,2.3067
17,1,2,1,17,3,,1,0,1,5.8298,6.1822
17,1,2,1,18,4,,4,1,2,2.1061,2.6823
17,1,2,1,19,3,,2,0,3,1.2629,1.6303
17,1,2,1,20,2,,2,1,4,1.3894,1.7258
17,1,2,1,21,3,,3,1,2,3.6082,3.9601
17,1,2,1,22,4,,4,1,3,2.1671,2.8078
17,1,2,1,23,1,,1,1,2,1.622,4.9343
17,1,2,1,24,2,,2,1,4,1.9654,2.6695
17,1,2,1,25,4,,2,0,3,1.6491,1.9688
17,1,2,1,26,1,,2,0,3,2.2252,3.4097
17,1,2,1,27,2,,2,1,2,1.3185,1.7511
17,1,2,1,28,2,,2,1,3,1.4089,2.3848
17,1,2,1,29,3,,3,1,3,1.936,4.8476
17,1,2,1,30,4,,2,0,2,1.6733,3.8814
17,1,2,1,31,1,,3,0,2,3.501,4.397
17,1,2,1,32,1,,3,0,2,4.33,4.7306
17,1,2,1,33,3,,3,1,3,1.7061,2.186
17,1,2,1,34,2,,2,1,3,1.3773,1.7778
17,1,2,1,35,3,,3,1,3,1.8174,2.1351
17,1,3,3,1,3,4,3,1,4,2.1549,3.5633
17,1,3,3,2,4,3,4,1,3,2.1224,4.1704
17,1,3,3,3,4,3,3,0,2,4.8007,5.5371
17,1,3,3,4,3,4,3,1,4,1.2482,1.5838
17,1,3,3,5,3,4,3,1,4,1.4088,1.7355
17,1,3,3,6,4,3,4,1,3,1.4032,1.7712
17,1,3,3,7,4,3,4,1,4,1.4753,1.9071
17,1,3,3,8,3,4,3,1,4,1.1267,1.4624
17,1,3,3,9,4,3,3,0,2,3.9012,4.5569
17,1,3,3,10,3,4,3,1,2,1.2354,1.6838
17,1,3,3,11,3,4,3,1,3,1.9034,2.3194
17,1,3,3,12,3,4,3,1,3,1.2493,1.6979
17,1,3,3,13,3,4,3,1,4,1.3581,1.6685
17,1,3,3,14,4,3,4,1,3,1.7393,4.0749
17,1,3,3,15,4,3,4,1,3,1.5739,2.3899
17,1,3,3,16,4,3,4,1,4,1.5893,2.0699
17,1,3,3,17,3,4,3,1,4,1.2176,1.6178
17,1,3,3,18,4,3,4,1,3,1.3607,2.1766
17,1,3,3,19,3,4,3,1,4,1.289,3.9284
17,1,3,3,20,4,3,4,1,3,1.545,2.5851
17,1,3,3,21,3,4,3,1,3,1.9044,2.7519
17,1,3,3,22,4,3,4,1,3,1.3928,1.7186
17,1,3,3,23,4,3,3,0,2,1.6912,2.1078
17,1,3,3,24,4,3,4,1,4,1.6223,2.0549
17,1,3,3,25,4,3,4,1,3,1.5556,2.1314
17,1,3,3,26,3,4,3,1,2,1.6309,2.3827
17,1,3,3,27,3,4,3,1,4,1.2152,1.5352
17,1,3,3,28,3,4,3,1,4,1.4415,1.7686
17,1,3,3,29,4,3,4,1,4,1.1936,1.7854
17,1,3,3,30,4,3,4,1,3,1.442,1.9863
17,1,3,3,31,4,3,4,1,3,1.4574,1.9377
17,1,3,3,32,3,4,3,1,4,2.2121,2.9322
17,1,3,3,33,4,3,4,1,3,2.3017,2.6196
17,1,3,3,34,3,4,3,1,4,1.8282,2.1525
17,1,3,3,35,4,3,3,0,3,2.6362,3.708
17,2,1,1,1,2,,2,1,3,1.7024,2.3743
17,2,1,1,2,1,,1,1,4,1.4629,1.7855
17,2,1,1,3,4,,3,0,3,2.3826,3.567
17,2,1,1,4,3,,4,0,2,2.6709,3.0866
17,2,1,1,5,3,,2,0,3,2.6567,4.417
17,2,1,1,6,2,,2,1,3,1.4375,1.8381
17,2,1,1,7,4,,2,0,2,2.5311,2.8669
17,2,1,1,8,1,,1,1,2,1.9361,4.2073
17,2,1,1,9,1,,1,1,2,4.1967,4.5218
17,2,1,1,10,4,,4,1,3,1.885,2.2528
17,2,1,1,11,1,,1,1,3,1.9368,3.2493
17,2,1,1,12,4,,4,1,3,1.4859,2.0463
17,2,1,1,13,4,,4,1,4,1.0838,1.4018
17,2,1,1,14,1,,2,0,2,1.9239,3.5241
17,2,1,1,15,1,,1,1,4,2.4536,3.1413
17,2,1,1,16,4,,2,0,2,2.1659,3.8618
17,2,1,1,17,4,,4,1,2,4.2968,4.6647
17,2,1,1,18,4,,4,1,3,1.5797,1.9318
17,2,1,1,19,3,,3,1,4,1.662,2.2225
17,2,1,1,20,1,,4,0,2,3.1569,3.5092
17,2,1,1,21,4,,4,1,2,4.0547,4.3714
17,2,1,1,22,1,,3,0,3,3.5732,4.3408
17,2,1,1,23,3,,3,1,3,1.5728,1.8854
17,2,1,1,24,2,,2,1,4,1.5921,1.9602
17,2,1,1,25,3,,3,1,3,4.9219,5.8337
17,2,1,1,26,3,,2,0,3,3.2443,4.3808
17,2,1,1,27,2,,2,1,3,2.0425,2.9221
17,2,1,1,28,3,,3,1,3,2.7876,3.5883
17,2,1,1,29,1,,1,1,4,2.465,2.7864
17,2,1,1,30,3,,3,1,4,1.9529,2.3044
17,2,1,1,31,1,,1,1,3,1.7474,2.0688
17,2,1,1,32,4,,1,0,3,2.0802,2.6082
17,2,1,1,33,2,,2,1,4,1.2386,1.879
17,2,1,1,34,4,,4,1,3,2.1397,2.715
17,2,1,1,35,4,,4,1,3,1.6466,1.969
17,2,2,3,1,3,1,3,1,4,5.2668,6.339
17,2,2,3,2,3,1,3,1,4,1.0406,1.5524
17,2,2,3,3,3,1,1,0,2,4.1305,4.4551
17,2,2,3,4,1,3,1,1,3,2.1093,4.2851
17,2,2,3,5,1,3,1,1,4,1.9193,2.2359
17,2,2,3,6,1,3,1,1,3,2.4209,3.0295
17,2,2,3,7,1,3,3,0,3,2.4749,2.8033
17,2,2,3,8,3,1,3,1,3,2.2017,3.0659
17,2,2,3,9,3,1,3,1,3,1.4215,2.3019
17,2,2,3,10,1,3,1,1,3,3.1371,3.4537
17,2,2,3,11,3,1,1,0,3,2.3082,2.6363
17,2,2,3,12,1,3,1,1,4,1.2572,1.5851
17,2,2,3,13,1,3,1,1,4,1.5615,1.8854
17,2,2,3,14,1,3,1,1,3,3.0538,3.7095
17,2,2,3,15,1,3,1,1,4,1.7826,2.199
17,2,2,3,16,3,1,3,1,4,1.327,1.652
17,2,2,3,17,1,3,3,0,1,3.7233,4.3958
17,2,2,3,18,3,1,3,1,4,2.0892,2.4026
17,2,2,3,19,1,3,1,1,4,1.0964,1.4184
17,2,2,3,20,1,3,1,1,3,1.696,2.1116
17,2,2,3,21,3,1,3,1,4,1.4823,2.7782
17,2,2,3,22,3,1,3,1,4,1.1618,1.4856
17,2,2,3,23,1,3,1,1,3,1.6307,2.2546
17,2,2,3,24,3,1,3,1,4,1.3641,2.5164
17,2,2,3,25,3,1,3,1,4,1.2946,1.6187
17,2,2,3,26,1,3,1,1,3,1.7577,2.2058
17,2,2,3,27,3,1,3,1,4,1.3009,1.6185
17,2,2,3,28,3,1,3,1,4,1.0439,1.3682
17,2,2,3,29,3,1,3,1,4,0.9096,1.235
17,2,2,3,30,1,3,1,1,4,0.9404,1.2758
17,2,2,3,31,3,1,3,1,3,1.2738,1.7541
17,2,2,3,32,3,1,3,1,4,0.9956,1.7634
17,2,2,3,33,1,3,1,1,4,2.1414,2.4701
17,2,2,3,34,1,3,4,0,2,3.3058,3.6205
17,2,2,3,35,1,3,1,1,2,2.8537,3.1702
17,2,3,2,1,3,2,3,1,4,2.3945,2.7306
17,2,3,2,2,3,1,3,1,4,2.1888,2.8452
17,2,3,2,3,2,1,2,1,4,1.4014,1.7186
17,2,3,2,4,3,2,3,1,4,2.2439,2.5696
17,2,3,2,5,4,2,4,1,4,1.5962,2.428
17,2,3,2,6,3,1,3,1,4,1.6426,1.9691
17,2,3,2,7,2,4,2,1,4,2.2821,2.603
17,2,3,2,8,1,3,1,1,2,2.7368,5.729
17,2,3,2,9,2,1,2,1,4,1.639,2.6793
17,2,3,2,10,1,3,1,1,4,1.8194,2.1357
17,2,3,2,11,2,3,2,1,3,1.381,2.0211
17,2,3,2,12,4,1,4,1,2,1.588,2.8521
17,2,3,2,13,3,2,3,1,4,1.456,1.7685
17,2,3,2,14,3,2,2,0,2,3.5456,4.3938
17,2,3,2,15,3,4,3,1,4,2.1346,2.4528
17,2,3,2,16,1,2,1,1,4,2.0843,2.4026
17,2,3,2,17,2,1,2,1,4,1.2667,1.5852
17,2,3,2,18,2,1,2,1,4,1.0754,1.4016
17,2,3,2,19,1,2,1,1,4,1.2269,1.5519
17,2,3,2,20,1,2,1,1,3,2.2048,2.5194
17,2,3,2,21,1,4,1,1,4,1.91,2.2359
17,2,3,2,22,2,4,2,1,4,1.3562,1.6686
17,2,3,2,23,3,2,2,0,3,2.2963,2.6802
17,2,3,2,24,2,3,2,1,4,1.597,1.9191
17,2,3,2,25,1,4,1,1,3,3.6796,4.3358
17,2,3,2,26,4,2,4,1,3,2.5753,3.1512
17,2,3,2,27,1,4,4,0,3,2.8634,3.1876
17,2,3,2,28,2,4,2,1,4,1.4862,1.802
17,2,3,2,29,2,3,2,1,4,1.046,2.4698
17,2,3,2,30,1,2,1,1,3,4.9776,5.874
17,2,3,2,31,1,2,1,1,4,2.0662,3.1221
17,2,3,2,32,2,4,2,1,4,1.2038,1.523
17,2,3,2,33,4,3,4,1,4,2.1025,2.4195
17,2,3,2,34,1,2,1,1,4,1.5086,1.8354
17,2,3,2,35,1,4,1,1,4,2.6343,3.0984
17,3,1,1,1,1,,1,1,4,1.8342,2.1524
17,3,1,1,2,2,,2,1,3,1.2513,1.5684
17,3,1,1,3,3,,1,0,3,2.0527,2.3693
17,3,1,1,4,3,,3,1,4,1.7009,2.0189
17,3,1,1,5,3,,3,1,3,5.5396,6.0513
17,3,1,1,6,4,,3,0,3,1.5658,1.9329
17,3,1,1,7,1,,2,0,2,1.7601,2.0858
17,3,1,1,8,3,,3,1,4,1.1963,1.5185
17,3,1,1,9,2,,2,1,4,1.055,1.3682
17,3,1,1,10,1,,2,0,2,3.3522,3.7843
17,3,1,1,11,2,,2,1,4,1.1994,1.5185
17,3,1,1,12,3,,3,1,2,1.6505,2.0185
17,3,1,1,13,4,,4,1,3,1.3921,1.7445
17,3,1,1,14,1,,3,0,3,2.8898,3.4498
17,3,1,1,15,4,,3,0,3,2.9268,3.2627
17,3,1,1,16,3,,3,1,4,1.1631,1.4849
17,3,1,1,17,1,,2,0,3,2.7351,3.0539
17,3,1,1,18,2,,2,1,4,1.1388,1.4516
17,3,1,1,19,4,,1,0,3,2.6168,3.2087
17,3,1,1,20,2,,2,1,3,1.7192,2.0355
17,3,1,1,21,2,,2,1,4,1.5566,1.9568
17,3,1,1,22,3,,3,1,4,1.638,1.9897
17,3,1,1,23,2,,2,1,4,1.2221,1.5351
17,3,1,1,24,2,,2,1,3,2.2969,2.6492
17,3,1,1,25,3,,3,1,4,3.3583,3.7105
17,3,1,1,26,4,,4,1,2,3.88,4.4717
17,3,1,1,27,1,,1,1,4,1.8577,2.169
17,3,1,1,28,4,,4,1,3,1.8341,2.6186
17,3,1,1,29,3,,3,1,4,2.5612,3.3609
17,3,1,1,30,1,,1,1,4,1.3364,1.6517
17,3,1,1,31,1,,2,0,3,1.6705,2.6627
17,3,1,1,32,4,,2,0,3,1.003,1.5951
17,3,1,1,33,2,,2,1,4,1.0362,1.8196
17,3,1,1,34,1,,1,1,4,1.6507,1.9688
17,3,1,1,35,1,,1,1,3,1.7633,2.1151
17,3,2,2,1,2,3,2,1,4,4.0811,4.4049
17,3,2,2,2,4,3,2,0,1,1.4382,5.4701
17,3,2,2,3,4,1,1,0,3,4.607,5.4871
17,3,2,2,4,1,2,1,1,4,1.5031,1.8704
17,3,2,2,5,2,3,2,1,4,1.3481,1.669
17,3,2,2,6,4,1,1,0,2,3.6486,3.9711
17,3,2,2,7,4,2,4,1,4,1.9671,2.2858
17,3,2,2,8,4,1,4,1,4,1.7468,2.069
17,3,2,2,9,2,1,2,1,4,1.0551,1.4871
17,3,2,2,10,3,4,3,1,4,1.4122,1.7354
17,3,2,2,11,1,3,1,1,4,1.3267,1.6521
17,3,2,2,12,4,2,2,0,4,1.628,1.9643
17,3,2,2,13,2,3,2,1,4,1.5177,1.8355
17,3,2,2,14,1,3,1,1,4,1.7004,2.0189
17,3,2,2,15,4,3,3,0,2,3.2827,4.1145
17,3,2,2,16,3,2,3,1,4,1.5155,1.8361
17,3,2,2,17,1,4,1,1,3,2.3526,3.1208
17,3,2,2,18,1,4,1,1,4,1.6021,1.9187
17,3,2,2,19,1,4,1,1,3,2.2617,2.6454
17,3,2,2,20,4,3,4,1,4,1.4989,1.8187
17,3,2,2,21,4,2,4,1,2,3.9854,4.3046
17,3,2,2,22,4,3,3,0,4,2.034,2.3525
17,3,2,2,23,2,3,2,1,4,1.6031,1.9549
17,3,2,2,24,4,2,2,0,3,3.7643,4.9969
17,3,2,2,25,3,4,4,0,2,4.6653,5.0178
17,3,2,2,26,4,1,4,1,4,2.766,3.0869
17,3,2,2,27,1,3,1,1,4,2.9924,3.3204
17,3,2,2,28,2,3,3,0,2,5.0182,5.8655
17,3,2,2,29,4,1,1,0,3,3.4193,4.2829
17,3,2,2,30,3,1,3,1,4,1.7253,2.0357
17,3,2,2,31,1,3,1,1,4,1.4184,1.7352
17,3,2,2,32,2,3,3,0,3,4.2766,5.7326
17,3,2,2,33,4,1,1,0,3,2.7794,3.8194
17,3,2,2,34,3,1,3,1,3,1.8879,2.4317
17,3,2,2,35,4,1,4,1,2,3.583,3.9046
17,3,3,3,1,2,3,2,1,4,1.4609,1.7854
17,3,3,3,2,3,2,3,1,4,0.9895,1.3013
17,3,3,3,3,3,2,3,1,4,0.8576,1.168
17,3,3,3,4,3,2,3,1,3,1.6594,2.0751
17,3,3,3,5,2,3,2,1,4,1.1916,1.5186
17,3,3,3,6,2,3,2,1,4,1.0675,1.4031
17,3,3,3,7,2,3,2,1,4,1.0429,1.3684
17,3,3,3,8,2,3,2,1,3,1.0676,1.772
17,3,3,3,9,2,3,2,1,4,1.5404,1.8688
17,3,3,3,10,3,2,2,0,3,1.8972,2.219
17,3,3,3,11,2,3,2,1,3,1.4392,1.7517
17,3,3,3,12,3,2,3,1,4,1.209,1.5351
17,3,3,3,13,2,3,2,1,3,1.5321,1.916
17,3,3,3,14,3,2,3,1,4,0.9592,1.285
17,3,3,3,15,3,2,2,0,2,2.9235,4.1557
17,3,3,3,16,2,3,2,1,3,1.2504,2.2588
17,3,3,3,17,2,3,2,1,4,1.1116,1.464
17,3,3,3,18,2,3,2,1,3,1.3254,1.8537
17,3,3,3,19,3,2,2,0,2,3.9866,4.451
17,3,3,3,20,3,2,2,0,3,2.1265,2.9905
17,3,3,3,21,2,3,2,1,4,1.9086,2.2364
17,3,3,3,22,3,2,3,1,4,1.4667,1.7853
17,3,3,3,23,2,3,3,0,1,1.1071,3.1223
17,3,3,3,24,3,2,3,1,3,1.7314,2.1792
17,3,3,3,25,2,3,2,1,3,1.3079,2.0763
17,3,3,3,26,2,3,2,1,3,1.9922,2.6795
17,3,3,3,27,2,3,2,1,3,1.5004,2.0286
17,3,3,3,28,2,3,2,1,3,1.4673,1.7854
17,3,3,3,29,3,2,2,0,3,1.7783,2.1024
17,3,3,3,30,2,3,2,1,4,1.0541,1.5183
17,3,3,3,31,2,3,3,0,4,1.3121,1.8883
17,3,3,3,32,3,2,3,1,3,1.6845,2.0847
17,3,3,3,33,3,2,3,1,4,1.4884,1.8018
17,3,3,3,34,2,3,2,1,3,1.2235,1.6719
17,3,3,3,35,3,2,3,1,2,3.1395,3.8119
17,4,1,3,1,1,4,1,1,4,1.3729,1.702
17,4,1,3,2,4,1,4,1,4,1.3365,1.6518
17,4,1,3,3,1,4,1,1,4,1.1421,1.4684
17,4,1,3,4,4,1,4,1,3,1.3401,1.6518
17,4,1,3,5,4,1,4,1,4,1.145,1.4683
17,4,1,3,6,4,1,4,1,2,2.2542,2.7822
17,4,1,3,7,1,4,1,1,4,1.278,1.6018
17,4,1,3,8,4,1,4,1,4,1.2778,1.6019
17,4,1,3,9,1,4,1,1,4,1.2136,1.5352
17,4,1,3,10,4,1,4,1,3,1.4717,1.7852
17,4,1,3,11,4,1,1,0,2,4.5209,11.5287
17,4,1,3,12,4,1,4,1,3,1.5842,1.902
17,4,1,3,13,4,1,4,1,4,1.1079,1.6511
17,4,1,3,14,1,4,1,1,4,1.0415,1.3682
17,4,1,3,15,4,1,4,1,3,1.2426,1.5685
17,4,1,3,16,1,4,1,1,4,2.0922,2.5885
17,4,1,3,17,4,1,4,1,3,1.9551,2.6109
17,4,1,3,18,1,4,1,1,3,0.9702,1.4977
17,4,1,3,19,4,1,4,1,3,1.1502,1.9349
17,4,1,3,20,4,1,1,0,3,1.2326,1.5518
17,4,1,3,21,1,4,1,1,3,1.4107,1.7354
17,4,1,3,22,1,4,1,1,4,1.421,1.757
17,4,1,3,23,1,4,1,1,4,1.2055,1.5183
17,4,1,3,24,1,4,1,1,4,1.369,1.6851
17,4,1,3,25,4,1,4,1,2,2.4048,2.9653
17,4,1,3,26,4,1,4,1,2,2.1413,2.622
17,4,1,3,27,4,1,4,1,3,2.0827,2.5312
17,4,1,3,28,1,4,1,1,4,1.1974,1.5186
17,4,1,3,29,1,4,1,1,4,1.1049,1.4184
17,4,1,3,30,4,1,4,1,4,1.4162,2.216
17,4,1,3,31,4,1,4,1,4,1.999,2.3194
17,4,1,3,32,1,4,1,1,4,1.3779,2.0498
17,4,1,3,33,1,4,1,1,4,1.1836,1.5017
17,4,1,3,34,1,4,1,1,4,0.9635,1.2848
17,4,1,3,35,1,4,1,1,4,1.0401,1.3683
17,4,2,1,1,3,,1,0,3,2.3682,2.9762
17,4,2,1,2,4,,4,1,3,1.3519,1.7678
17,4,2,1,3,2,,1,0,3,2.0963,2.5601
17,4,2,1,4,1,,4,0,2,1.9611,2.7612
17,4,2,1,5,3,,1,0,2,5.1607,6.4731
17,4,2,1,6,1,,1,1,4,1.1051,1.4181
17,4,2,1,7,1,,1,1,4,1.2558,1.5918
17,4,2,1,8,1,,1,1,4,0.9521,1.2682
17,4,2,1,9,4,,4,1,3,2.1806,3.3649
17,4,2,1,10,4,,4,1,4,1.4694,2.5572
17,4,2,1,11,1,,1,1,3,1.4933,1.8186
17,4,2,1,12,3,,1,0,3,3.2924,3.9159
17,4,2,1,13,4,,4,1,3,2.7492,3.0701
17,4,2,1,14,3,,4,0,2,3.585,4.0329
17,4,2,1,15,1,,1,1,4,1.2456,1.5686
17,4,2,1,16,4,,1,0,3,1.375,1.7908
17,4,2,1,17,3,,1,0,2,1.3184,1.8148
17,4,2,1,18,3,,2,0,3,2.3499,3.4858
17,4,2,1,19,4,,1,0,3,2.0798,2.4026
17,4,2,1,20,2,,3,0,3,2.047,2.6391
17,4,2,1,21,4,,4,1,4,1.7636,2.196
17,4,2,1,22,3,,1,0,4,1.3393,1.6516
17,4,2,1,23,1,,1,1,4,1.4168,1.7354
17,4,2,1,24,4,,4,1,4,1.5549,1.8686
17,4,2,1,25,3,,3,1,4,1.4958,2.1843
17,4,2,1,26,1,,1,1,3,2.3205,3.0242
17,4,2,1,27,4,,4,1,3,1.8139,2.1358
17,4,2,1,28,1,,1,1,4,1.0558,1.3681
17,4,2,1,29,1,,1,1,4,1.3696,1.6853
17,4,2,1,30,1,,3,0,3,1.7015,2.0194
17,4,2,1,31,2,,2,1,3,1.0922,1.5568
17,4,2,1,32,2,,2,1,4,0.8548,1.1679
17,4,2,1,33,4,,4,1,3,1.5598,1.8857
17,4,2,1,34,4,,4,1,3,2.3802,2.7031
17,4,2,1,35,1,,2,0,3,1.4707,1.7851
17,4,3,2,1,2,1,2,1,4,1.4855,1.8374
17,4,3,2,2,3,2,2,0,1,1.4112,2.7234
17,4,3,2,3,2,3,2,1,3,1.6371,1.9526
17,4,3,2,4,1,4,1,1,4,1.7343,2.5826
17,4,3,2,5,3,1,1,0,3,1.9347,2.2526
17,4,3,2,6,4,2,2,0,3,1.2999,1.6185
17,4,3,2,7,4,3,4,1,3,1.379,3.0907
17,4,3,2,8,4,3,3,0,2,4.3097,4.6223
