subject,session,run,block,trial_in_block,dominant_symbol,response1,correct1,response2,correct2,rt1,rt2
8,3,5,2,9,6,6,1,,,0.1121,0.0
8,3,5,2,10,6,6,1,,,0.0579,0.0
8,3,5,2,11,6,3,0,2,0,0.3592,0.2675
8,3,5,2,12,4,4,1,,,0.2977,0.0
8,3,5,2,13,2,2,1,,,0.2683,0.0
8,3,5,2,14,3,3,1,,,0.2231,0.0
8,3,5,2,15,4,4,1,,,0.2599,0.0
8,3,5,2,16,3,3,1,,,0.3754,0.0
8,3,5,2,17,2,1,0,5,0,0.2308,0.1122
8,3,5,2,18,6,5,0,,,1.7017,0.0
8,3,5,2,19,2,2,1,,,0.2014,0.0
8,3,5,2,20,3,3,1,,,0.1111,0.0
8,3,5,2,21,6,6,1,,,0.2644,0.0
8,3,5,2,22,3,6,0,3,1,0.3472,1.6494
8,3,5,2,23,2,2,1,,,0.1718,0.0
8,3,5,2,24,2,5,0,3,0,0.3697,0.3258
8,3,5,2,25,4,4,1,,,0.4655,0.0
8,3,5,2,26,5,5,1,,,0.2045,0.0
8,3,5,2,27,4,4,1,,,0.2274,0.0
8,3,5,2,28,5,1,0,,,0.4071,0.0
8,3,5,2,29,5,4,0,,,0.24,0.0
8,3,5,2,30,6,6,1,,,0.0802,0.0
8,3,5,2,31,3,2,0,,,0.5546,0.0
8,3,5,2,32,2,2,1,,,0.221,0.0
8,3,5,2,33,1,1,1,,,0.2259,0.0
8,3,5,2,34,6,6,1,,,0.1191,0.0
8,3,5,2,35,2,2,1,,,0.1601,0.0
8,3,5,2,36,5,5,1,,,0.1522,0.0
8,3,5,2,37,6,6,1,,,0.1591,0.0
8,3,5,2,38,1,2,0,,,0.1504,0.0
8,3,5,2,39,1,3,0,2,0,0.475,0.2989
8,3,5,2,40,3,5,0,,,1.1922,0.0
8,3,5,2,41,4,3,0,,,2.3684,0.0
8,3,5,2,42,6,6,1,,,0.5213,0.0
8,3,5,2,43,6,6,1,,,0.3542,0.0
8,3,5,2,44,4,1,0,,,0.4663,0.0
8,3,5,2,45,5,5,1,,,1.0,0.0
8,3,5,2,46,1,1,1,,,1.1012,0.0
8,3,5,2,47,2,2,1,,,0.1113,0.0
8,3,5,2,48,1,1,1,,,0.3928,0.0
8,3,5,2,49,5,5,1,,,0.246,0.0
8,3,5,2,50,4,4,1,,,0.2505,0.0
8,3,5,3,1,6,2,0,,,0.3313,0.0
8,3,5,3,2,3,3,1,,,0.1677,0.0
8,3,5,3,3,2,2,1,,,0.1584,0.0
8,3,5,3,4,1,1,1,,,0.2467,0.0
8,3,5,3,5,3,5,0,3,1,0.0898,0.3297
8,3,5,3,6,2,2,1,,,0.1222,0.0
8,3,5,3,7,5,5,1,,,0.0679,0.0
8,3,5,3,8,5,3,0,,,0.2072,0.0
8,3,5,3,9,1,1,1,,,0.1442,0.0
8,3,5,3,10,4,4,1,,,0.4081,0.0
8,3,5,3,11,3,2,0,,,0.1173,0.0
8,3,5,3,12,3,3,1,,,0.3456,0.0
8,3,5,3,13,5,5,1,,,0.089,0.0
8,3,5,3,14,4,4,1,,,0.1323,0.0
8,3,5,3,15,1,1,1,,,0.2053,0.0
8,3,5,3,16,4,4,1,,,0.147,0.0
8,3,5,3,17,6,6,1,,,0.1554,0.0
8,3,5,3,18,1,1,1,,,0.1297,0.0
8,3,5,3,19,6,6,1,,,0.0913,0.0
8,3,5,3,20,3,3,1,,,0.4046,0.0
8,3,5,3,21,1,1,1,,,0.4987,0.0
8,3,5,3,22,5,2,0,3,0,0.3652,0.3057
8,3,5,3,23,2,2,1,,,0.2063,0.0
8,3,5,3,24,4,4,1,,,0.2276,0.0
8,3,5,3,25,4,4,1,,,0.2803,0.0
8,3,5,3,26,1,1,1,,,0.0737,0.0
8,3,5,3,27,4,4,1,,,0.1818,0.0
8,3,5,3,28,2,3,0,,,0.364,0.0
8,3,5,3,29,6,3,0,,,0.1665,0.0
8,3,5,3,30,2,2,1,,,0.5058,0.0
8,3,5,3,31,6,6,1,,,0.1789,0.0
8,3,5,3,32,6,6,1,,,0.089,0.0
8,3,5,3,33,3,3,1,,,0.2424,0.0
8,3,5,3,34,6,6,1,,,0.0874,0.0
8,3,5,3,35,4,4,1,,,0.1461,0.0
8,3,5,3,36,6,4,0,1,0,0.3785,0.318
8,3,5,3,37,5,4,0,,,0.5065,0.0
8,3,5,3,38,1,1,1,,,0.0951,0.0
8,3,5,3,39,5,3,0,,,0.1533,0.0
8,3,5,3,40,2,4,0,,,0.6849,0.0
8,3,5,3,41,5,1,0,,,0.8106,0.0
8,3,5,3,42,4,4,1,,,0.6258,0.0
8,3,5,3,43,6,1,0,2,0,0.6949,0.3972
8,3,5,3,44,5,1,0,3,0,0.2949,0.7178
8,3,5,3,45,1,4,0,5,0,0.6985,0.8337
8,3,5,3,46,3,1,0,,,0.1037,0.0
8,3,5,3,47,2,1,0,3,0,0.3972,0.3682
8,3,5,3,48,6,6,1,,,0.299,0.0
8,3,5,3,49,2,2,1,,,0.3324,0.0
8,3,5,3,50,3,3,1,,,0.3966,0.0
8,3,5,4,1,6,1,0,,,0.184,0.0
8,3,5,4,2,1,3,0,5,0,0.1865,0.3899
8,3,5,4,3,5,5,1,,,0.2557,0.0
8,3,5,4,4,2,6,0,1,0,0.578,0.3506
8,3,5,4,5,1,1,1,,,0.6021,0.0
8,3,5,4,6,4,4,1,,,0.4148,0.0
8,3,5,4,7,3,4,0,3,1,0.5248,0.4262
8,3,5,4,8,2,1,0,,,0.3748,0.0
8,3,5,4,9,6,1,0,5,0,0.3843,0.3075
8,3,5,4,10,4,4,1,,,0.2564,0.0
8,3,5,4,11,3,3,1,,,0.195,0.0
8,3,5,4,12,6,6,1,,,0.2656,0.0
8,3,5,4,13,6,6,1,,,0.1565,0.0
8,3,5,4,14,2,1,0,,,0.5155,0.0
8,3,5,4,15,2,3,0,,,0.4726,0.0
8,3,5,4,16,1,1,1,,,0.8306,0.0
8,3,5,4,17,1,1,1,,,0.3942,0.0
8,3,5,4,18,6,4,0,,,0.5995,0.0
8,3,5,4,19,5,3,0,,,0.2012,0.0
8,3,5,4,20,4,3,0,,,0.3301,0.0
8,3,5,4,21,2,4,0,,,0.374,0.0
8,3,5,4,22,5,3,0,2,0,0.5443,0.3651
8,3,5,4,23,5,3,0,,,0.3601,0.0
8,3,5,4,24,1,1,1,,,0.1146,0.0
8,3,5,4,25,6,3,0,4,0,0.556,0.2812
8,3,5,4,26,6,1,0,,,0.8713,0.0
8,3,5,4,27,6,3,0,,,0.1394,0.0
8,3,5,4,28,5,5,1,,,0.4472,0.0
8,3,5,4,29,4,4,1,,,0.1875,0.0
8,3,5,4,30,3,1,0,3,1,0.0975,2.5297
8,3,5,4,31,5,1,0,,,0.3277,0.0
8,3,5,4,32,5,5,1,,,0.7071,0.0
8,3,5,4,33,6,6,1,,,0.1158,0.0
8,3,5,4,34,1,3,0,5,0,0.1411,0.6664
8,3,5,4,35,3,3,1,,,0.1691,0.0
8,3,5,4,36,3,3,1,,,0.1129,0.0
8,3,5,4,37,3,4,0,,,0.3932,0.0
8,3,5,4,38,4,6,0,3,0,0.1467,0.3686
8,3,5,4,39,1,1,1,,,0.3628,0.0
8,3,5,4,40,4,4,1,,,0.3465,0.0
8,3,5,4,41,3,1,0,3,1,0.2337,0.7081
8,3,5,4,42,1,1,1,,,0.2602,0.0
8,3,5,4,43,2,2,1,,,0.2001,0.0
8,3,5,4,44,2,2,1,,,0.1421,0.0
8,3,5,4,45,2,2,1,,,0.1171,0.0
8,3,5,4,46,4,4,1,,,0.1751,0.0
8,3,5,4,47,6,1,0,,,0.1493,0.0
8,3,5,4,48,5,6,0,,,0.1372,0.0
8,3,5,4,49,4,4,1,,,0.3332,0.0
8,3,5,4,50,3,3,1,,,0.1097,0.0
9,1,1,1,1,3,3,1,,,1.4246,0.0
9,1,1,1,2,3,6,0,,,0.3887,0.0
9,1,1,1,3,6,1,0,5,0,0.6551,1.4635
9,1,1,1,4,2,6,0,,,0.8047,0.0
9,1,1,1,5,6,6,1,,,0.3816,0.0
9,1,1,1,6,6,2,0,5,0,0.8755,0.7633
9,1,1,1,7,4,1,0,4,1,0.4372,1.6545
9,1,1,1,8,3,3,1,,,0.7532,0.0
9,1,1,1,9,1,6,0,,,0.3362,0.0
9,1,1,1,10,5,5,1,,,0.6847,0.0
9,1,1,1,11,2,5,0,4,0,0.6545,2.0544
9,1,1,1,12,5,4,0,,,1.1963,0.0
9,1,1,1,13,4,4,1,,,3.7646,0.0
9,1,1,1,14,2,2,1,,,0.8566,0.0
9,1,1,1,15,1,1,1,,,0.5475,0.0
9,1,1,1,16,3,6,0,,,0.6839,0.0
9,1,1,1,17,6,6,1,,,0.3127,0.0
9,1,1,1,18,6,6,1,,,0.4112,0.0
9,1,1,1,19,2,5,0,,,0.5206,0.0
9,1,1,1,20,3,3,1,,,0.9255,0.0
9,1,1,1,21,2,1,0,,,1.1256,0.0
9,1,1,1,22,3,3,1,,,1.1054,0.0
9,1,1,1,23,5,5,1,,,1.1868,0.0
9,1,1,1,24,6,1,0,,,1.1201,0.0
9,1,1,1,25,6,3,0,,,0.8276,0.0
9,1,1,1,26,4,5,0,,,0.8525,0.0
9,1,1,1,27,5,5,1,,,0.3791,0.0
9,1,1,1,28,5,1,0,3,0,0.7297,0.7835
9,1,1,1,29,4,6,0,,,0.9048,0.0
9,1,1,1,30,4,5,0,,,0.4937,0.0
9,1,1,1,31,4,3,0,5,0,0.8354,1.6045
9,1,1,1,32,3,1,0,6,0,1.0844,1.6024
9,1,1,1,33,3,1,0,,,0.571,0.0
9,1,1,1,34,1,6,0,5,0,0.4446,1.7423
9,1,1,1,35,2,2,1,,,0.8647,0.0
9,1,1,1,36,6,6,1,,,0.3309,0.0
9,1,1,1,37,1,3,0,5,0,0.9557,1.0312
9,1,1,1,38,4,3,0,,,1.0625,0.0
9,1,1,1,39,1,6,0,,,0.5167,0.0
9,1,1,1,40,5,3,0,,,0.9692,0.0
9,1,1,1,41,1,1,1,,,1.6269,0.0
9,1,1,1,42,5,5,1,,,0.9029,0.0
9,1,1,1,43,2,2,1,,,0.7522,0.0
9,1,1,1,44,1,6,0,5,0,0.5432,1.5169
9,1,1,1,45,2,2,1,,,1.0158,0.0
9,1,1,1,46,1,6,0,,,1.3404,0.0
9,1,1,1,47,6,3,0,4,0,0.9115,1.2291
9,1,1,1,48,6,6,1,,,0.2284,0.0
9,1,1,1,49,5,6,0,,,0.5696,0.0
9,1,1,1,50,4,6,0,,,0.4757,0.0
9,1,1,2,1,2,1,0,5,0,2.1599,1.1787
9,1,1,2,2,1,1,1,,,0.4834,0.0
9,1,1,2,3,1,5,0,,,2.9258,0.0
9,1,1,2,4,2,2,1,,,3.632,0.0
9,1,1,2,5,1,6,0,1,1,0.5212,1.399
9,1,1,2,6,6,5,0,,,0.8763,0.0
9,1,1,2,7,5,6,0,5,1,0.5459,1.8708
9,1,1,2,8,3,3,1,,,0.8001,0.0
9,1,1,2,9,2,2,1,,,0.654,0.0
9,1,1,2,10,6,6,1,,,0.5291,0.0
9,1,1,2,11,5,6,0,1,0,0.538,1.5269
9,1,1,2,12,4,5,0,,,0.6905,0.0
9,1,1,2,13,4,4,1,,,0.7362,0.0
9,1,1,2,14,1,1,1,,,0.4648,0.0
9,1,1,2,15,6,6,1,,,0.7956,0.0
9,1,1,2,16,1,1,1,,,2.2336,0.0
9,1,1,2,17,5,6,0,,,0.476,0.0
9,1,1,2,18,1,3,0,4,0,0.8506,1.3461
9,1,1,2,19,3,4,0,1,0,0.6282,1.102
9,1,1,2,20,4,4,1,,,0.5227,0.0
9,1,1,2,21,2,6,0,2,1,0.3074,1.4341
9,1,1,2,22,4,1,0,4,1,0.5093,0.9723
9,1,1,2,23,4,5,0,4,1,1.0107,0.7004
9,1,1,2,24,3,3,1,,,0.8137,0.0
9,1,1,2,25,6,6,1,,,0.3146,0.0
9,1,1,2,26,6,6,1,,,0.2359,0.0
9,1,1,2,27,2,2,1,,,0.8642,0.0
9,1,1,2,28,3,3,1,,,1.1627,0.0
9,1,1,2,29,4,4,1,,,0.6491,0.0
9,1,1,2,30,3,2,0,3,1,0.6847,0.1635
9,1,1,2,31,6,6,1,,,0.3955,0.0
9,1,1,2,32,6,6,1,,,0.3288,0.0
9,1,1,2,33,5,6,0,,,0.3773,0.0
9,1,1,2,34,5,2,0,,,1.4114,0.0
9,1,1,2,35,6,6,1,,,0.6596,0.0
9,1,1,2,36,3,6,0,5,0,0.439,1.4645
9,1,1,2,37,4,4,1,,,0.886,0.0
9,1,1,2,38,2,6,0,5,0,0.4799,1.4551
9,1,1,2,39,6,6,1,,,0.4455,0.0
9,1,1,2,40,5,1,0,,,0.8258,0.0
9,1,1,2,41,2,6,0,,,0.7539,0.0
9,1,1,2,42,1,3,0,,,1.5812,0.0
9,1,1,2,43,3,6,0,,,0.4378,0.0
9,1,1,2,44,6,6,1,,,0.2533,0.0
9,1,1,2,45,4,6,0,,,0.2574,0.0
9,1,1,2,46,2,2,1,,,1.1365,0.0
9,1,1,2,47,5,2,0,,,0.3846,0.0
9,1,1,2,48,1,5,0,,,0.618,0.0
9,1,1,2,49,3,6,0,,,0.2667,0.0
9,1,1,2,50,5,3,0,4,0,1.6416,0.9212
9,1,1,3,1,2,3,0,,,1.0352,0.0
9,1,1,3,2,6,6,1,,,0.1862,0.0
9,1,1,3,3,1,1,1,,,0.4003,0.0
9,1,1,3,4,4,2,0,,,0.9104,0.0
9,1,1,3,5,3,6,0,,,0.339,0.0
9,1,1,3,6,3,3,1,,,0.8952,0.0
9,1,1,3,7,1,1,1,,,0.6172,0.0
9,1,1,3,8,5,2,0,,,0.9579,0.0
9,1,1,3,9,2,5,0,,,1.8885,0.0
9,1,1,3,10,6,6,1,,,0.4127,0.0
9,1,1,3,11,6,6,1,,,0.3618,0.0
9,1,1,3,12,4,3,0,,,0.9848,0.0
9,1,1,3,13,1,1,1,,,0.3943,0.0
9,1,1,3,14,6,6,1,,,0.9852,0.0
9,1,1,3,15,5,5,1,,,0.5269,0.0
9,1,1,3,16,1,1,1,,,1.0797,0.0
9,1,1,3,17,4,3,0,,,0.8736,0.0
9,1,1,3,18,2,1,0,6,0,1.1356,1.3959
9,1,1,3,19,1,1,1,,,0.7078,0.0
9,1,1,3,20,6,6,1,,,0.5013,0.0
9,1,1,3,21,2,2,1,,,0.7669,0.0
9,1,1,3,22,4,1,0,5,0,0.6061,0.9842
9,1,1,3,23,3,6,0,2,0,0.8575,2.0252
9,1,1,3,24,1,2,0,,,1.2321,0.0
9,1,1,3,25,3,6,0,,,0.4388,0.0
9,1,1,3,26,6,5,0,,,0.9271,0.0
9,1,1,3,27,3,5,0,,,0.467,0.0
9,1,1,3,28,4,2,0,,,1.0013,0.0
9,1,1,3,29,6,6,1,,,0.314,0.0
9,1,1,3,30,4,2,0,5,0,0.7633,1.1838
9,1,1,3,31,5,5,1,,,0.4724,0.0
9,1,1,3,32,6,6,1,,,0.2436,0.0
9,1,1,3,33,5,3,0,4,0,0.9521,0.9162
9,1,1,3,34,5,1,0,,,0.6961,0.0
9,1,1,3,35,2,6,0,,,0.645,0.0
9,1,1,3,36,4,2,0,,,0.7399,0.0
9,1,1,3,37,3,3,1,,,0.7678,0.0
9,1,1,3,38,5,5,1,,,0.5099,0.0
9,1,1,3,39,3,6,0,4,0,0.5839,2.0506
9,1,1,3,40,5,5,1,,,0.4565,0.0
9,1,1,3,41,1,6,0,4,0,0.6602,0.844
9,1,1,3,42,3,2,0,,,1.1713,0.0
9,1,1,3,43,6,6,1,,,0.2213,0.0
9,1,1,3,44,2,5,0,2,1,1.0904,0.8246
9,1,1,3,45,2,4,0,,,1.0932,0.0
9,1,1,3,46,5,4,0,2,0,0.8349,1.059
9,1,1,3,47,4,6,0,,,0.2101,0.0
9,1,1,3,48,6,6,1,,,0.1469,0.0
9,1,1,3,49,2,3,0,5,0,1.0994,1.7456
9,1,1,3,50,1,3,0,,,1.2674,0.0
9,1,1,4,1,1,2,0,,,0.679,0.0
9,1,1,4,2,2,2,1,,,0.2442,0.0
9,1,1,4,3,4,5,0,,,0.7125,0.0
9,1,1,4,4,1,6,0,,,0.3893,0.0
9,1,1,4,5,1,1,1,,,0.9913,0.0
9,1,1,4,6,5,6,0,,,0.2929,0.0
9,1,1,4,7,6,6,1,,,0.2266,0.0
9,1,1,4,8,2,2,1,,,0.7441,0.0
9,1,1,4,9,6,1,0,5,0,0.7446,0.7336
9,1,1,4,10,6,6,1,,,0.3766,0.0
9,1,1,4,11,3,1,0,,,0.376,0.0
9,1,1,4,12,5,3,0,,,0.8343,0.0
9,1,1,4,13,4,1,0,6,0,0.3298,0.9442
9,1,1,4,14,3,2,0,5,0,0.7866,2.0695
9,1,1,4,15,6,6,1,,,0.2185,0.0
9,1,1,4,16,1,6,0,1,1,0.1595,1.3082
9,1,1,4,17,3,2,0,,,0.9173,0.0
9,1,1,4,18,6,6,1,,,0.2973,0.0
9,1,1,4,19,3,3,1,,,1.195,0.0
9,1,1,4,20,2,6,0,,,0.7123,0.0
9,1,1,4,21,2,1,0,5,0,1.0447,0.9731
9,1,1,4,22,4,3,0,,,0.9273,0.0
9,1,1,4,23,2,1,0,4,0,0.4668,1.6833
9,1,1,4,24,6,6,1,,,0.4554,0.0
9,1,1,4,25,4,3,0,,,0.8671,0.0
9,1,1,4,26,5,6,0,,,0.9052,0.0
9,1,1,4,27,3,1,0,,,0.7501,0.0
9,1,1,4,28,5,5,1,,,0.7931,0.0
9,1,1,4,29,2,4,0,6,0,0.6949,1.2778
9,1,1,4,30,2,4,0,6,0,0.7863,1.3171
9,1,1,4,31,5,5,1,,,1.0329,0.0
9,1,1,4,32,3,2,0,5,0,0.6843,3.1399
9,1,1,4,33,6,6,1,,,0.1728,0.0
9,1,1,4,34,1,2,0,,,1.2515,0.0
9,1,1,4,35,5,5,1,,,0.6504,0.0
9,1,1,4,36,6,6,1,,,0.2701,0.0
9,1,1,4,37,3,3,1,,,1.2488,0.0
9,1,1,4,38,4,4,1,,,0.7798,0.0
9,1,1,4,39,6,6,1,,,0.3615,0.0
9,1,1,4,40,3,6,0,,,0.681,0.0
9,1,1,4,41,4,1,0,6,0,0.7582,1.0029
9,1,1,4,42,1,1,1,,,0.7634,0.0
9,1,1,4,43,1,1,1,,,0.6984,0.0
9,1,1,4,44,2,6,0,,,0.492,0.0
9,1,1,4,45,4,2,0,,,1.1373,0.0
9,1,1,4,46,5,5,1,,,0.3809,0.0
9,1,1,4,47,5,6,0,,,0.6508,0.0
9,1,1,4,48,4,4,1,,,1.1136,0.0
9,1,1,4,49,6,5,0,2,0,0.5701,2.2619
9,1,1,4,50,1,1,1,,,0.4021,0.0
9,1,2,1,1,6,6,1,,,0.4745,0.0
9,1,2,1,2,1,2,0,5,0,0.597,0.5607
9,1,2,1,3,4,2,0,,,0.6269,0.0
9,1,2,1,4,2,6,0,,,0.2426,0.0
9,1,2,1,5,5,5,1,,,0.4982,0.0
9,1,2,1,6,2,1,0,6,0,1.2439,0.9244
9,1,2,1,7,2,2,1,,,0.6085,0.0
9,1,2,1,8,4,6,0,,,0.3104,0.0
9,1,2,1,9,1,2,0,,,0.4348,0.0
9,1,2,1,10,4,6,0,,,0.2826,0.0
9,1,2,1,11,5,5,1,,,0.3928,0.0
9,1,2,1,12,2,2,1,,,1.7193,0.0
9,1,2,1,13,1,5,0,1,1,0.3824,0.7866
9,1,2,1,14,1,6,0,2,0,0.3849,2.02
9,1,2,1,15,4,4,1,,,1.3228,0.0
9,1,2,1,16,6,6,1,,,0.371,0.0
9,1,2,1,17,4,4,1,,,1.0901,0.0
9,1,2,1,18,2,2,1,,,0.6753,0.0
9,1,2,1,19,3,3,1,,,0.7587,0.0
9,1,2,1,20,3,5,0,6,0,0.6139,1.5038
9,1,2,1,21,3,1,0,,,0.6199,0.0
9,1,2,1,22,2,2,1,,,0.9086,0.0
9,1,2,1,23,3,2,0,4,0,0.7899,0.9045
9,1,2,1,24,5,6,0,,,0.2371,0.0
9,1,2,1,25,5,5,1,,,0.5091,0.0
9,1,2,1,26,3,6,0,,,0.6311,0.0
9,1,2,1,27,4,3,0,,,1.271,0.0
9,1,2,1,28,5,6,0,4,0,0.9247,1.8178
9,1,2,1,29,6,6,1,,,0.7447,0.0
9,1,2,1,30,3,3,1,,,0.7121,0.0
9,1,2,1,31,4,6,0,,,1.065,0.0
9,1,2,1,32,6,6,1,,,0.2466,0.0
9,1,2,1,33,4,6,0,2,0,0.3948,0.9257
9,1,2,1,34,5,5,1,,,0.6902,0.0
9,1,2,1,35,6,6,1,,,0.2922,0.0
9,1,2,1,36,2,3,0,,,0.6149,0.0
9,1,2,1,37,1,2,0,,,0.7752,0.0
9,1,2,1,38,1,3,0,,,0.5451,0.0
9,1,2,1,39,6,3,0,,,0.7721,0.0
9,1,2,1,40,1,1,1,,,0.6221,0.0
9,1,2,1,41,6,6,1,,,0.467,0.0
9,1,2,1,42,2,3,0,,,1.8378,0.0
9,1,2,1,43,1,1,1,,,0.3966,0.0
9,1,2,1,44,3,6,0,,,0.7941,0.0
9,1,2,1,45,5,1,0,,,0.6432,0.0
9,1,2,1,46,5,1,0,,,0.8024,0.0
9,1,2,1,47,6,6,1,,,0.587,0.0
9,1,2,1,48,3,3,1,,,0.6731,0.0
9,1,2,1,49,6,5,0,4,0,0.6924,0.747
9,1,2,1,50,6,6,1,,,0.4854,0.0
9,1,2,2,1,2,6,0,5,0,1.646,1.3739
9,1,2,2,2,6,6,1,,,0.0152,0.0
9,1,2,2,3,4,1,0,4,1,1.2286,1.9495
9,1,2,2,4,4,6,0,,,0.2038,0.0
9,1,2,2,5,2,5,0,,,0.5089,0.0
9,1,2,2,6,3,6,0,,,0.2105,0.0
9,1,2,2,7,6,6,1,,,0.3393,0.0
9,1,2,2,8,6,6,1,,,0.3236,0.0
9,1,2,2,9,3,3,1,,,0.6131,0.0
9,1,2,2,10,6,6,1,,,0.3454,0.0
9,1,2,2,11,6,6,1,,,0.4896,0.0
9,1,2,2,12,1,6,0,,,0.5317,0.0
9,1,2,2,13,4,1,0,,,1.624,0.0
9,1,2,2,14,1,5,0,4,0,1.1511,0.8998
9,1,2,2,15,5,4,0,,,1.1276,0.0
9,1,2,2,16,6,6,1,,,0.515,0.0
9,1,2,2,17,6,6,1,,,0.3799,0.0
9,1,2,2,18,6,5,0,1,0,0.3622,1.4394
9,1,2,2,19,5,5,1,,,0.3178,0.0
9,1,2,2,20,6,6,1,,,0.2873,0.0
9,1,2,2,21,4,2,0,,,0.7698,0.0
9,1,2,2,22,5,3,0,4,0,0.5882,2.3109
9,1,2,2,23,2,2,1,,,0.6738,0.0
9,1,2,2,24,6,2,0,6,1,0.6766,0.5408
9,1,2,2,25,1,3,0,,,0.6446,0.0
9,1,2,2,26,2,2,1,,,0.6276,0.0
9,1,2,2,27,2,1,0,,,0.9519,0.0
9,1,2,2,28,5,5,1,,,0.6828,0.0
9,1,2,2,29,1,2,0,,,1.2283,0.0
9,1,2,2,30,1,1,1,,,0.3557,0.0
9,1,2,2,31,5,3,0,,,0.7715,0.0
9,1,2,2,32,2,4,0,,,0.8139,0.0
9,1,2,2,33,3,6,0,,,0.7895,0.0
9,1,2,2,34,3,1,0,,,0.4154,0.0
9,1,2,2,35,5,6,0,,,0.5843,0.0
9,1,2,2,36,2,2,1,,,0.7771,0.0
9,1,2,2,37,1,1,1,,,0.3925,0.0
9,1,2,2,38,3,3,1,,,0.6466,0.0
9,1,2,2,39,3,4,0,2,0,1.8981,0.752
9,1,2,2,40,4,4,1,,,1.2589,0.0
9,1,2,2,41,5,6,0,,,0.3736,0.0
9,1,2,2,42,1,1,1,,,0.4324,0.0
9,1,2,2,43,5,2,0,6,0,0.9407,1.2091
9,1,2,2,44,3,4,0,,,1.329,0.0
9,1,2,2,45,2,1,0,,,0.692,0.0
9,1,2,2,46,4,4,1,,,0.6575,0.0
9,1,2,2,47,4,2,0,3,0,1.0445,0.7173
9,1,2,2,48,1,6,0,,,0.4257,0.0
9,1,2,2,49,3,2,0,,,0.7531,0.0
9,1,2,2,50,4,6,0,,,0.3961,0.0
9,1,2,3,1,4,6,0,2,0,0.4192,2.8047
9,1,2,3,2,1,6,0,4,0,0.7313,1.4729
9,1,2,3,3,5,3,0,5,1,1.3106,0.8762
9,1,2,3,4,1,6,0,2,0,0.1664,1.7786
9,1,2,3,5,6,6,1,,,0.083,0.0
9,1,2,3,6,1,1,1,,,0.35,0.0
9,1,2,3,7,5,5,1,,,0.5902,0.0
9,1,2,3,8,3,1,0,5,0,0.6445,1.4692
9,1,2,3,9,5,6,0,,,0.2666,0.0
9,1,2,3,10,5,6,0,,,0.569,0.0
9,1,2,3,11,5,5,1,,,0.2036,0.0
9,1,2,3,12,1,1,1,,,0.8659,0.0
9,1,2,3,13,5,5,1,,,0.8284,0.0
9,1,2,3,14,4,2,0,,,0.68,0.0
9,1,2,3,15,6,6,1,,,0.3257,0.0
9,1,2,3,16,3,3,1,,,0.8066,0.0
9,1,2,3,17,1,6,0,5,0,0.3084,1.739
9,1,2,3,18,6,6,1,,,0.3176,0.0
9,1,2,3,19,5,5,1,,,0.3507,0.0
9,1,2,3,20,3,6,0,,,0.8301,0.0
9,1,2,3,21,2,1,0,,,0.534,0.0
9,1,2,3,22,2,2,1,,,0.7459,0.0
9,1,2,3,23,4,6,0,5,0,0.6974,0.7838
9,1,2,3,24,6,6,1,,,0.1537,0.0
9,1,2,3,25,3,5,0,,,0.4333,0.0
9,1,2,3,26,4,1,0,3,0,0.8893,1.7521
9,1,2,3,27,6,6,1,,,0.2178,0.0
9,1,2,3,28,6,6,1,,,0.2232,0.0
9,1,2,3,29,2,2,1,,,0.7247,0.0
9,1,2,3,30,3,6,0,4,0,0.3414,1.4186
9,1,2,3,31,6,6,1,,,0.2501,0.0
9,1,2,3,32,2,2,1,,,0.7183,0.0
9,1,2,3,33,2,2,1,,,0.3829,0.0
9,1,2,3,34,4,4,1,,,0.8289,0.0
9,1,2,3,35,1,1,1,,,0.505,0.0
9,1,2,3,36,4,4,1,,,1.0271,0.0
9,1,2,3,37,3,6,0,,,0.5669,0.0
9,1,2,3,38,6,6,1,,,0.297,0.0
9,1,2,3,39,6,6,1,,,0.5391,0.0
9,1,2,3,40,4,4,1,,,0.7712,0.0
9,1,2,3,41,2,2,1,,,0.9622,0.0
9,1,2,3,42,2,6,0,,,0.4402,0.0
9,1,2,3,43,3,2,0,5,0,1.1527,0.9319
9,1,2,3,44,6,5,0,,,0.6473,0.0
9,1,2,3,45,1,1,1,,,1.9264,0.0
9,1,2,3,46,2,6,0,,,0.3101,0.0
9,1,2,3,47,3,3,1,,,0.7382,0.0
9,1,2,3,48,4,6,0,,,0.3384,0.0
9,1,2,3,49,5,6,0,4,0,0.5581,2.203
9,1,2,3,50,1,1,1,,,0.298,0.0
9,1,2,4,1,6,5,0,4,0,0.554,0.6784
9,1,2,4,2,1,5,0,,,0.5476,0.0
9,1,2,4,3,5,5,1,,,0.8383,0.0
9,1,2,4,4,2,2,1,,,0.8503,0.0
9,1,2,4,5,3,4,0,,,0.5896,0.0
9,1,2,4,6,4,5,0,,,0.3678,0.0
9,1,2,4,7,3,2,0,,,0.6502,0.0
9,1,2,4,8,1,6,0,,,0.4096,0.0
9,1,2,4,9,4,2,0,,,0.3059,0.0
9,1,2,4,10,4,1,0,3,0,0.7992,0.5781
9,1,2,4,11,3,3,1,,,0.8993,0.0
9,1,2,4,12,2,6,0,,,0.557,0.0
9,1,2,4,13,4,1,0,,,0.8959,0.0
9,1,2,4,14,1,2,0,,,0.6923,0.0
9,1,2,4,15,6,6,1,,,0.3542,0.0
9,1,2,4,16,6,6,1,,,0.2102,0.0
